,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,license,updated_github_id,npm_id,npm_url,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,go_id,cran_id,pypi,gem_id,hex_id,bitbucket_id
94,JupyterLab System Monitor,True,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,19,jtpio/jupyterlab-system-monitor,,,https://github.com/jtpio/jupyterlab-system-monitor,2019-07-13 12:31:51.000,2022-02-15 08:27:54.000000,2022-02-15 08:27:46,28.0,18.0,20.0,231.0,,2021-02-04 22:39:49,0.8.0,,10733.0,2.0,32.0,32.0,7.0,,,,,,2.0,BSD-3-Clause,,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,10733.0,,,,,,,,,,,,
95,jupyterlab-classic,True,The next-gen old-school notebook UI.,https://github.com/jupyterlab/retrolab,,notebook-environments,19,jtpio/jupyterlab-classic,jupyterlab-classic,,https://github.com/jupyterlab/retrolab,2020-12-07 16:37:07.000,2022-03-09 07:42:51.000000,2022-03-09 07:42:51,40.0,43.0,93.0,228.0,,2022-03-03 10:07:16,0.3.20,666.0,468.0,49.0,54.0,54.0,17.0,https://pypi.org/project/jupyterlab-classic,424.0,,,,3.0,BSD-3-Clause,jupyterlab/retrolab,,,,,,,,,,,,,,,
96,ipytest,True,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,19,chmp/ipytest,ipytest,,https://github.com/chmp/ipytest,2016-02-07 20:24:41.000,2022-02-20 08:39:23.000000,2022-02-20 08:36:22,18.0,1.0,44.0,211.0,,2022-02-12 12:24:45,0.1.0,,7521.0,16.0,148.0,148.0,4.0,https://pypi.org/project/ipytest,7521.0,,,,3.0,MIT,,,,,,,,,,7.0,,,,,,
97,bookstore,True,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,19,nteract/bookstore,bookstore,,https://github.com/nteract/bookstore,2018-10-16 18:54:00.000,2021-08-26 18:26:16.000000,2019-12-09 16:52:07,18.0,34.0,39.0,180.0,619.0,2019-12-03 17:50:40,2.5.0,,441492.0,6.0,8.0,8.0,7.0,https://pypi.org/project/bookstore,441492.0,,,,3.0,BSD-3-Clause,,,,,,,,,,,,,,,,
98,Spylon Kernel,True,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,19,Valassis-Digital-Media/spylon-kernel,spylon-kernel,conda-forge/spylon-kernel,https://github.com/vericast/spylon-kernel,2016-11-21 02:23:14.000,2021-06-10 08:02:43.000000,2018-09-20 15:43:57,24.0,17.0,18.0,157.0,188.0,2017-03-05 04:26:44,0.2.0,,11651.0,8.0,72.0,72.0,6.0,https://pypi.org/project/spylon-kernel,10303.0,https://anaconda.org/conda-forge/spylon-kernel,2018-10-05 21:02:27.447,82288.0,2.0,,vericast/spylon-kernel,,,,,,,,,,,,,,,
99,sphinxcontrib.jupyter,True,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,19,QuantEcon/sphinxcontrib-jupyter,sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,2017-10-12 04:04:05.000,2022-02-09 08:46:28.000000,2020-06-18 03:28:01,23.0,88.0,93.0,73.0,269.0,2020-06-18 03:30:24,0.5.10,,1498.0,17.0,24.0,24.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,1498.0,,,,3.0,BSD-3-Clause,,,,,,,,,,,,,,,,
100,LTI Authenticator,True,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,19,jupyterhub/ltiauthenticator,jupyterhub-ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,2017-12-15 02:54:15.000,2022-01-31 22:16:38.000000,2022-01-27 14:20:28,37.0,5.0,26.0,52.0,,2021-11-15 20:10:09,1.3.0,,3271.0,6.0,72.0,72.0,13.0,https://pypi.org/project/jupyterhub-ltiauthenticator,3271.0,,,,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
101,jupyter-packaging,True,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,19,jupyter/jupyter-packaging,jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,2017-03-04 19:38:49.000,2022-02-24 21:14:51.000000,2022-02-12 13:35:29,39.0,9.0,23.0,50.0,,2021-11-15 18:05:32,0.11.1,,227349.0,29.0,,,23.0,https://pypi.org/project/jupyter-packaging,217894.0,https://anaconda.org/conda-forge/jupyter-packaging,2021-11-15 22:16:59.924,208013.0,3.0,BSD-3-Clause,,,,,,,,,,,,,,,,
102,Altair Viewer,True,Viewer for Altair and Vega-Lite visualizations.,https://github.com/altair-viz/altair_viewer,,widgets,19,altair-viz/altair_viewer,altair_viewer,,https://github.com/altair-viz/altair_viewer,2019-12-20 14:32:14.000,2022-01-14 00:49:57.000000,2022-01-14 00:49:56,8.0,2.0,4.0,49.0,117.0,2021-11-06 14:18:45,0.4.0,,622102.0,3.0,,,3.0,https://pypi.org/project/altair_viewer,622102.0,,,,3.0,BSD-3-Clause,,,,,,,,,,,,,,,,
103,Native Authenticator,True,JupyterHub-native user authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,19,jupyterhub/nativeauthenticator,jupyterhub-nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,2018-12-03 17:38:18.000,2022-01-31 22:16:27.000000,2021-12-30 13:14:05,49.0,21.0,69.0,47.0,,2021-10-19 17:24:48,1.0.5,,5436.0,3.0,34.0,34.0,21.0,https://pypi.org/project/jupyterhub-nativeauthenticator,5436.0,,,,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
104,ipyvue,True,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,19,mariobuikhuizen/ipyvue,ipyvue,conda-forge/ipyvue,https://github.com/widgetti/ipyvue,2019-08-11 10:10:05.000,2022-02-02 15:57:55.000000,2021-12-10 13:35:55,11.0,2.0,4.0,36.0,86.0,2021-11-19 19:10:31,1.7.0,,49651.0,18.0,16.0,16.0,3.0,https://pypi.org/project/ipyvue,48270.0,https://anaconda.org/conda-forge/ipyvue,2021-10-28 12:53:01.039,42815.0,3.0,MIT,widgetti/ipyvue,,,,,,,,,,,,,,,
105,Hydrogen,True,"Run code interactively, inspect data, and plot. All the power of Jupyter..",https://github.com/nteract/hydrogen,,notebook-environments,18,nteract/hydrogen,,,https://github.com/nteract/hydrogen,2015-05-11 01:16:55.000,2021-12-15 22:55:15.000000,2021-10-16 10:59:33,309.0,156.0,1095.0,3782.0,2359.0,2021-06-02 09:44:54,2.16.3,,,90.0,,,88.0,,,,,,3.0,MIT,,,,,,,,,,,,,,,,
106,IHaskell,True,A Haskell kernel for IPython.,https://github.com/gibiansky/IHaskell,,kernels,18,gibiansky/IHaskell,,,https://github.com/gibiansky/IHaskell,2013-08-26 07:16:09.000,2022-03-01 20:30:25.000000,2022-03-01 20:30:25,238.0,29.0,696.0,2335.0,2110.0,2015-03-26 05:06:25,0.6,,37.0,1.0,,,106.0,,,,,,2.0,MIT,,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,37.0,,,,,,,,,,,,
107,BinderHub,True,"Run your code in the cloud, with technology so advanced, it feels..",https://github.com/jupyterhub/binderhub,,notebook-sharing,18,jupyterhub/binderhub,,,https://github.com/jupyterhub/binderhub,2017-04-26 00:28:26.000,2022-03-09 14:39:28.000000,2022-03-09 12:33:56,301.0,174.0,443.0,2088.0,2613.0,,,,,1.0,6.0,6.0,82.0,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,,,binderhub,,,
108,pyforest,True,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,18,8080labs/pyforest,pyforest,,https://github.com/8080labs/pyforest,2019-08-12 07:35:46.000,2022-02-11 21:25:49.000000,2021-06-14 15:04:41,177.0,8.0,14.0,949.0,196.0,2019-09-02 14:01:33,0.1.2,,6966.0,1.0,,,13.0,https://pypi.org/project/pyforest,6966.0,,,,2.0,MIT,,,,,,,,,,,,,,,,
109,notedown,True,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,18,aaren/notedown,notedown,conda-forge/notedown,https://github.com/aaren/notedown,2014-02-17 17:28:59.000,2021-10-18 21:21:21.000000,2017-11-16 19:29:56,91.0,39.0,29.0,789.0,264.0,,,,4379.0,1.0,168.0,168.0,7.0,https://pypi.org/project/notedown,3650.0,https://anaconda.org/conda-forge/notedown,2018-06-07 01:28:24.567,32834.0,3.0,BSD-2-Clause,,,,,,,,,,,,,,,,
110,gmaps,True,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,18,pbugnion/gmaps,gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,2014-12-01 09:12:06.000,2020-10-13 07:09:18.000000,2019-07-22 06:22:45,143.0,62.0,136.0,731.0,1380.0,2016-01-02 19:06:03,0.2,,19492.0,20.0,1.0,1.0,16.0,https://pypi.org/project/gmaps,13978.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940,252925.0,3.0,BSD-3-Clause,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,1154.0,,,,,,,,,,,,
111,IRuby,True,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,18,SciRuby/iruby,,,https://github.com/SciRuby/iruby,2015-03-03 18:05:50.000,2022-02-17 09:42:13.000000,2022-02-17 09:42:09,15.0,43.0,140.0,690.0,713.0,2021-08-17 16:20:34,0.7.4,15.0,18.0,10.0,154.0,154.0,44.0,,,,,,2.0,MIT,,,,,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2021-09-28 04:43:56.581044,3.0,1587.0,,,,,iruby,,
112,JupyterLab Latex,True,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,18,jupyterlab/jupyterlab-latex,jupyterlab_latex,,https://github.com/jupyterlab/jupyterlab-latex,2017-10-24 02:12:37.000,2022-02-28 04:50:44.000000,2022-02-23 17:12:18,57.0,28.0,54.0,515.0,415.0,2021-09-15 15:34:35,3.1.0,,3513.0,1.0,2.0,2.0,21.0,https://pypi.org/project/jupyterlab_latex,1706.0,,,,2.0,BSD-3-Clause,,@jupyterlab/latex,https://www.npmjs.com/package/@jupyterlab/latex,1807.0,,,,,,,,,,,,
113,Code Formatter,True,A universal code formatter for JupyterLab.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,18,ryantam626/jupyterlab_code_formatter,jupyterlab_code_formatter,,https://github.com/ryantam626/jupyterlab_code_formatter,2018-08-12 20:50:17.000,2022-01-22 01:59:06.000000,2021-04-02 15:15:07,38.0,25.0,117.0,510.0,353.0,,,,28616.0,,,,30.0,https://pypi.org/project/jupyterlab_code_formatter,23215.0,,,,2.0,MIT,,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,5401.0,,,,,,,,,,,,
114,Ansible Kernel,True,Jupyter Notebook Kernel for running Ansible Tasks and..,https://github.com/ansible/ansible-jupyter-kernel,,kernels,18,ansible/ansible-jupyter-kernel,ansible-kernel,conda-forge/ansible-kernel,https://github.com/ansible/ansible-jupyter-kernel,2018-06-26 14:28:02.000,2022-02-12 03:05:54.538000,2022-02-11 15:18:23,51.0,13.0,29.0,481.0,212.0,,,,2408.0,2.0,8.0,8.0,10.0,https://pypi.org/project/ansible-kernel,657.0,https://anaconda.org/conda-forge/ansible-kernel,2022-02-12 03:05:54.538,9095.0,2.0,Apache-2.0,,,,,benthomasson/ansible-jupyter-kernel,https://hub.docker.com/r/benthomasson/ansible-jupyter-kernel,2018-12-12 18:42:31.528778,2.0,66422.0,,,,,,,
115,nb_conda_kernels,True,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,18,Anaconda-Platform/nb_conda_kernels,,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,2015-12-10 16:11:42.000,2022-02-14 03:58:59.101000,2020-11-30 15:55:07,51.0,32.0,98.0,435.0,335.0,2020-09-05 22:35:32,2.3.0,,8067.0,11.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda_kernels,2022-02-14 03:58:59.101,556625.0,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
116,nbtutor,True,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,18,lgpage/nbtutor,,conda-forge/nbtutor,https://github.com/lgpage/nbtutor,2016-11-07 14:08:25.000,2022-03-02 11:47:21.000000,2021-07-29 16:32:39,36.0,19.0,13.0,396.0,177.0,2016-12-23 12:20:44,1.0.4,,1525.0,2.0,25.0,25.0,3.0,,,https://anaconda.org/conda-forge/nbtutor,2021-11-16 20:29:38.101,96078.0,3.0,,,,,,,,,,,,,,,,,
117,JupyterLab Google Drive,True,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,18,jupyterlab/jupyterlab-google-drive,,,https://github.com/jupyterlab/jupyterlab-google-drive,2016-12-17 01:40:45.000,2022-03-02 03:45:42.000000,2021-08-10 23:33:46,69.0,31.0,65.0,357.0,513.0,2018-02-05 18:54:22,0.11.1,,2397.0,12.0,2.0,2.0,15.0,,,,,,2.0,BSD-3-Clause,,@jupyterlab/google-drive,https://www.npmjs.com/package/@jupyterlab/google-drive,2397.0,,,,,,,,,,,,
118,vega,True,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,18,vega/ipyvega,vega,conda-forge/vega,https://github.com/vega/ipyvega,2015-08-04 03:22:47.000,2022-03-01 03:46:04.000000,2022-03-01 03:46:03,55.0,10.0,82.0,326.0,567.0,,,,16651.0,27.0,,,11.0,https://pypi.org/project/vega,9788.0,https://anaconda.org/conda-forge/vega,2022-02-10 13:26:24.004,473554.0,3.0,BSD-3-Clause,,,,,,,,,,,,,,,,
119,tributary,True,Streaming reactive and dataflow graphs in Python.,https://github.com/timkpaine/tributary,,widgets,18,timkpaine/tributary,tributary,conda-forge/tributary,https://github.com/timkpaine/tributary,2018-09-08 02:58:57.000,2022-02-28 11:51:18.000000,2022-02-28 11:51:17,25.0,8.0,72.0,299.0,,2021-02-27 04:59:39,0.1.5,,1226.0,12.0,17.0,17.0,7.0,https://pypi.org/project/tributary,505.0,https://anaconda.org/conda-forge/tributary,2021-11-17 22:00:58.159,15150.0,3.0,Apache-2.0,,,,,,,,,,,,,,,,
120,JupyterLab Templates,True,Support for jupyter notebook templates in jupyterlab.,https://github.com/jpmorganchase/jupyterlab_templates,,lab-extensions,18,jpmorganchase/jupyterlab_templates,jupyterlab_templates,,https://github.com/jpmorganchase/jupyterlab_templates,2018-03-17 21:38:11.000,2022-02-28 11:47:03.000000,2022-02-28 11:47:02,51.0,8.0,70.0,289.0,,2021-03-28 03:19:03,0.3.1,,10256.0,13.0,4.0,4.0,14.0,https://pypi.org/project/jupyterlab_templates,7268.0,,,,2.0,Apache-2.0,,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,2988.0,,,,,,,,,,,,
121,ThebeLab,True,ThebeLab: turning static HTML pages into live documents.,https://github.com/executablebooks/thebe,,notebook-sharing,18,executablebooks/thebe,,,https://github.com/executablebooks/thebe,2017-03-14 12:17:22.000,2022-03-07 08:13:36.000000,2021-11-19 12:06:20,53.0,57.0,84.0,269.0,676.0,2021-10-26 10:04:08,0.8.2,,,5.0,5.0,5.0,26.0,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,,,,,,
122,dask-labextension,True,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,18,dask/dask-labextension,dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,2016-09-26 19:01:37.000,2022-01-22 02:07:28.000000,2022-01-08 00:53:47,46.0,35.0,89.0,255.0,,2022-01-08 01:09:14,5.2.0,,24080.0,16.0,,,18.0,https://pypi.org/project/dask-labextension,6382.0,https://anaconda.org/conda-forge/dask-labextension,2022-01-08 15:40:51.016,498892.0,2.0,BSD-3-Clause,,dask-labextension,https://www.npmjs.com/package/dask-labextension,2581.0,,,,,,,,,,,,
123,OCaml Kernel,True,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,18,akabe/ocaml-jupyter,,,https://github.com/akabe/ocaml-jupyter,2017-07-14 14:15:05.000,2022-03-07 01:11:12.000000,2022-03-07 01:11:12,29.0,4.0,64.0,214.0,350.0,2022-03-01 09:28:53,2.7.7,60985.0,1089.0,29.0,,,18.0,,,,,,2.0,MIT,,,,,,,,,,,,,,,,
124,SAS Kernel,True,A Jupyter kernel for SAS. This opens up all the data manipulation..,https://github.com/sassoftware/sas_kernel,,kernels,18,sassoftware/sas_kernel,sas_kernel,,https://github.com/sassoftware/sas_kernel,2016-04-01 16:19:50.000,2022-02-16 18:42:50.000000,2021-09-21 14:53:24,71.0,2.0,53.0,183.0,213.0,2021-07-14 17:27:18,2.4.11,,1441.0,14.0,,,7.0,https://pypi.org/project/sas_kernel,1441.0,,,,2.0,Apache-2.0,,,,,,,,,,,,,,,,
125,SciJava Kernel,True,Write SciJava scripts in Jupyter notebook!.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,18,scijava/scijava-jupyter-kernel,,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,2017-01-31 01:16:24.000,2022-02-03 17:25:47.000000,2022-02-03 17:25:03,43.0,,80.0,176.0,404.0,2017-06-02 21:19:27,0.5.0,80.0,1278.0,15.0,,,9.0,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2018-03-03 15:23:41.430,75370.0,2.0,Apache-2.0,,,,,,,,,,,,,,,,
126,IJulia.jl,True,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,17,JuliaLang/IJulia.jl,,,https://github.com/JuliaLang/IJulia.jl,2013-03-05 18:20:21.000,2021-12-17 07:34:26.000000,2021-10-27 14:05:51,374.0,95.0,683.0,2426.0,702.0,2021-02-24 00:04:46,1.23.2,,,41.0,,,100.0,,,,,,3.0,MIT,,,,,,,,,,,,,,,,
127,JupyterLab Vim,True,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,17,jwkvam/jupyterlab-vim,,,https://github.com/jwkvam/jupyterlab-vim,2017-12-02 21:16:38.000,2022-02-17 20:58:33.000000,2019-07-16 04:37:36,73.0,55.0,42.0,901.0,60.0,2019-07-16 04:33:54,0.11.0,,688.0,14.0,3.0,3.0,8.0,,,,,,2.0,MIT,,jupyterlab_vim,https://www.npmjs.com/package/jupyterlab_vim,688.0,,,,,,,,,,,,
128,nbQA,True,Run any standard Python code quality tool on a Jupyter Notebook.,https://github.com/nbQA-dev/nbQA,,notebook-tools,17,nbQA-dev/nbQA,nbqa,,https://github.com/nbQA-dev/nbQA,2020-07-11 15:30:54.000,2022-03-09 09:32:56.000000,2022-03-09 09:32:53,25.0,6.0,239.0,436.0,604.0,,,,27558.0,,,,18.0,https://pypi.org/project/nbqa,27558.0,,,,3.0,MIT,,,,,,,,,,,,,,,,
129,JupyterLab Renderers,True,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,17,jupyterlab/jupyter-renderers,,,https://github.com/jupyterlab/jupyter-renderers,2017-06-08 16:59:07.000,2022-02-28 07:31:05.000000,2022-02-28 07:30:54,64.0,29.0,71.0,431.0,548.0,,,,2642.0,,1.0,1.0,25.0,,,,,,3.0,BSD-3-Clause,,@jupyterlab/geojson-extension,https://www.npmjs.com/package/@jupyterlab/geojson-extension,2642.0,,,,,,,,,,,,
130,commuter,True,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,17,nteract/commuter,,,https://github.com/nteract/commuter,2017-01-03 22:23:32.000,2022-02-17 23:45:58.000000,2022-02-14 05:06:18,63.0,51.0,39.0,415.0,638.0,,,,342.0,,3.0,3.0,27.0,,,,,,3.0,BSD-3-Clause,,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,342.0,,,,,,,,,,,,
131,Kernel Gateway,True,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,17,jupyter/kernel_gateway,jupyter-kernel-gateway,,https://github.com/jupyter-server/kernel_gateway,2015-09-21 15:34:11.000,2021-12-07 19:27:26.000000,2021-12-07 19:27:26,107.0,14.0,162.0,379.0,559.0,2021-08-25 00:19:46,2.5.1,104.0,8803.0,9.0,,,44.0,https://pypi.org/project/jupyter-kernel-gateway,8801.0,,,,3.0,,jupyter-server/kernel_gateway,,,,,,,,,,,,,,,
132,LFortran,True,Official mirror of https://gitlab.com/lfortran/lfortran. Please submit..,https://github.com/lfortran/lfortran,,kernels,17,lfortran/lfortran,lfortran,conda-forge/lfortran,https://github.com/lfortran/lfortran,2019-03-24 13:22:20.000,2022-03-09 20:38:53.000000,2022-03-09 20:38:34,15.0,,,309.0,8370.0,,,,1211.0,12.0,,,21.0,https://pypi.org/project/lfortran,214.0,https://anaconda.org/conda-forge/lfortran,2021-09-23 07:31:07.722,31934.0,3.0,,,,,,,,,,,,,,,,,
133,Lantern,True,Data exploration glue.,https://github.com/timkpaine/lantern,,lab-extensions,17,timkpaine/lantern,pylantern,,https://github.com/timkpaine/lantern,2017-07-15 03:49:10.000,2022-03-05 19:34:17.000000,2022-03-05 19:34:16,20.0,10.0,188.0,307.0,512.0,2020-02-02 22:32:28,0.1.6,,526.0,26.0,14.0,14.0,2.0,https://pypi.org/project/pylantern,526.0,,,,2.0,Apache-2.0,,,,,,,,,,,,,,,,
134,scrapbook,True,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,17,nteract/scrapbook,nteract-scrapbook,,https://github.com/nteract/scrapbook,2018-10-22 04:17:04.000,2021-05-07 07:52:57.000000,2021-04-28 06:36:37,24.0,23.0,25.0,234.0,,,,,45397.0,,94.0,94.0,11.0,https://pypi.org/project/nteract-scrapbook,45397.0,,,,3.0,BSD-3-Clause,,,,,,,,,,,,,,,,
135,ML Hub,True,Multi-user development platform for machine learning teams. Simple to..,https://github.com/ml-tooling/ml-hub,,notebook-environments,17,ml-tooling/ml-hub,,,https://github.com/ml-tooling/ml-hub,2019-06-26 15:05:50.000,2021-12-23 13:12:29.000000,2021-12-23 13:12:29,46.0,15.0,11.0,217.0,220.0,2020-02-03 15:59:07,1.0.0,1772.0,1387.0,8.0,,,7.0,,,,,,3.0,Apache-2.0,,,,,mltooling/ml-hub,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,43851.0,,,,,,,
136,gator,True,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,17,mamba-org/gator,,conda-forge/mamba_gator,https://github.com/mamba-org/gator,2018-08-02 05:15:23.000,2022-03-04 17:55:56.000000,2022-02-28 08:56:48,22.0,14.0,37.0,213.0,605.0,2021-09-03 07:26:55,npm@3.0.2,2.0,896.0,27.0,1.0,1.0,24.0,,,https://anaconda.org/conda-forge/mamba_gator,2021-09-03 12:29:39.360,11956.0,2.0,BSD-3-Clause,,@mamba-org/gator-lab,https://www.npmjs.com/package/@mamba-org/gator-lab,149.0,,,,,,,,,,,,
137,JupyterLab SideCar,True,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,17,jupyter-widgets/jupyterlab-sidecar,sidecar,,https://github.com/jupyter-widgets/jupyterlab-sidecar,2018-03-26 09:23:58.000,2022-03-02 03:18:47.000000,2021-07-04 21:12:58,34.0,19.0,10.0,193.0,69.0,2021-03-11 01:34:17,0.5.1,,6149.0,1.0,3.0,3.0,13.0,https://pypi.org/project/sidecar,5522.0,,,,2.0,BSD-3-Clause,,@jupyter-widgets/jupyterlab-sidecar,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,627.0,,,,,,,,,,,,
138,Spark Monitor,True,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,17,krishnan-r/sparkmonitor,sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,2017-05-31 09:13:01.000,2021-02-03 03:28:03.000000,2021-02-03 03:28:02,49.0,15.0,7.0,164.0,214.0,2018-05-29 18:46:14,0.0.9,2382.0,2195.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,2138.0,,,,2.0,Apache-2.0,,,,,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,912.0,,,,,,,
139,JupyterLab Spellchecker,True,Spellchecker for JupyterLab notebook markdown cells..,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,17,ijmbarr/jupyterlab_spellchecker,,,https://github.com/jupyterlab-contrib/spellchecker,2018-04-02 07:47:30.000,2022-02-27 11:48:46.000000,2022-02-22 17:17:32,16.0,13.0,33.0,143.0,152.0,2021-10-08 10:06:16,0.7.2,,1841.0,7.0,1.0,1.0,6.0,,,,,,2.0,BSD-3-Clause,jupyterlab-contrib/spellchecker,@ijmbarr/jupyterlab_spellchecker,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,1841.0,,,,,,,,,,,,
140,Darcula Theme,True,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,17,telamonian/theme-darcula,,,https://github.com/telamonian/theme-darcula,2019-01-21 04:39:42.000,2022-02-13 10:12:07.000000,2021-08-26 08:02:18,19.0,5.0,16.0,141.0,111.0,,,,1428.0,,194.0,194.0,7.0,,,,,,1.0,BSD-3-Clause,,@telamonian/theme-darcula,https://www.npmjs.com/package/@telamonian/theme-darcula,1428.0,,,,,,,,,,,,
141,First Use Authenticator,True,JupyterHub Authenticator that lets users set..,https://github.com/jupyterhub/firstuseauthenticator,,hub-auth,17,jupyterhub/firstuseauthenticator,jupyterhub-firstuseauthenticator,,https://github.com/jupyterhub/firstuseauthenticator,2016-10-25 03:09:14.000,2022-02-28 01:42:16.000000,2021-10-28 11:33:41,21.0,5.0,17.0,40.0,,2019-01-24 17:18:45,0.12,,4979.0,2.0,57.0,57.0,12.0,https://pypi.org/project/jupyterhub-firstuseauthenticator,4979.0,,,,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
142,ipydagred3,True,ipywidgets library for drawing directed acyclic graphs in..,https://github.com/timkpaine/ipydagred3,,widgets,17,timkpaine/ipydagred3,ipydagred3,,https://github.com/timkpaine/ipydagred3,2020-02-29 23:01:15.000,2022-02-28 11:46:49.000000,2022-02-28 11:46:48,5.0,5.0,14.0,30.0,,2020-12-31 23:04:43,0.3.0,,107081.0,9.0,9.0,9.0,3.0,https://pypi.org/project/ipydagred3,777.0,,,,3.0,Apache-2.0,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,106304.0,,,,,,,,,,,,
