,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,updated_github_id,commit_count,npm_id,npm_url,npm_monthly_downloads,cran_id,go_id,gem_id,pypi,hex_id,bitbucket_id
45,itables,True,Interactive Tables in Jupyter.,https://github.com/mwouts/itables,,widgets,23,mwouts/itables,itables,,https://github.com/mwouts/itables,MIT,2019-04-15 22:09:44.000,2024-02-11 22:43:28.000000,2024-02-09 23:22:03,45.0,26.0,87.0,565.0,2024-02-09 23:22:55,1.7.0,,159918.0,45.0,420.0,420.0,6.0,https://pypi.org/project/itables,159918.0,,,,2.0,,,,,,,,,,,,,,,,,
46,Metakernel,True,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,23,Calysto/metakernel,metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,BSD-3-Clause,2014-08-24 20:53:45.000,2024-02-12 13:42:25.000000,2024-02-12 13:42:24,85.0,29.0,116.0,332.0,2023-09-11 18:36:42,0.30.1,159.0,46178.0,56.0,842.0,842.0,34.0,https://pypi.org/project/metakernel,28003.0,https://anaconda.org/conda-forge/metakernel,2023-09-11 20:10:34.918,763146.0,1.0,,,,,,,,,,,,,,,,,
47,sos,True,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,23,vatlab/SOS,,,https://github.com/vatlab/sos,BSD-3-Clause,2016-02-13 00:46:46.000,2024-02-15 06:12:28.000000,2024-02-13 04:47:36,40.0,67.0,1384.0,262.0,2019-05-21 01:06:30,0.9.11,,,51.0,5361.0,5361.0,36.0,,,,,,2.0,,,,,,,,7617.0,,,,,,,,,
48,ipycytoscape,True,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,23,QuantStack/ipycytoscape,,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,BSD-3-Clause,2020-02-05 13:46:52.000,2024-01-01 17:45:14.000000,2023-05-23 19:06:45,61.0,61.0,99.0,256.0,2022-03-28 22:52:15,1.3.1,4.0,7746.0,19.0,191.0,191.0,32.0,,,https://anaconda.org/conda-forge/ipycytoscape,2023-06-16 19:18:19.577,364098.0,2.0,,,,,,,cytoscape/ipycytoscape,716.0,,,,,,,,,
49,ipywebrtc,True,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,23,maartenbreddels/ipywebrtc,ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2024-02-13 13:30:25.000000,2024-02-06 14:17:16,37.0,34.0,28.0,230.0,,,,39381.0,8.0,984.0,984.0,10.0,https://pypi.org/project/ipywebrtc,34823.0,https://anaconda.org/conda-forge/ipywebrtc,2023-06-16 13:24:24.196,333340.0,2.0,,,,,,,,218.0,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,285.0,,,,,,
50,Jupyter Themes,True,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,22,dunovank/jupyter-themes,jupyterthemes,,https://github.com/dunovank/jupyter-themes,MIT,2014-12-10 23:22:23.000,2023-10-18 13:16:38.000000,2023-10-18 13:16:38,1063.0,194.0,202.0,9703.0,,,,38522.0,,21.0,21.0,43.0,https://pypi.org/project/jupyterthemes,38522.0,,,,2.0,,,,,,,,638.0,,,,,,,,,
51,Knowledge Repo,True,A next-generation curated knowledge sharing platform for..,https://github.com/airbnb/knowledge-repo,,notebook-sharing,22,airbnb/knowledge-repo,knowledge-repo,,https://github.com/airbnb/knowledge-repo,Apache-2.0,2016-08-17 23:32:50.000,2023-07-20 11:16:46.000000,2023-04-17 04:04:39,657.0,124.0,167.0,5411.0,2023-02-22 03:46:18,0.9.3,,915.0,33.0,21.0,21.0,73.0,https://pypi.org/project/knowledge-repo,915.0,,,,2.0,,,,,,,,1329.0,,,,,,,,,
52,evidently,True,Interactive reports to analyze machine learning models during..,https://github.com/evidentlyai/evidently,,widgets,22,evidentlyai/evidently,,,https://github.com/evidentlyai/evidently,Apache-2.0,2020-11-25 15:20:08.000,2024-02-15 13:38:54.000000,2024-02-12 19:52:40,482.0,123.0,193.0,4399.0,2024-02-08 20:07:36,0.4.15,12.0,0.0,67.0,2894.0,2894.0,59.0,,,,,,2.0,,,,,,,,,,,,,,,,,
53,ipyvolume,True,3d plotting for Python in the Jupyter notebook based on IPython..,https://github.com/widgetti/ipyvolume,,widgets,22,maartenbreddels/ipyvolume,ipyvolume,conda-forge/ipyvolume,https://github.com/widgetti/ipyvolume,MIT,2016-12-21 15:30:13.000,2023-11-29 14:26:24.000000,2023-07-07 13:05:16,231.0,185.0,131.0,1895.0,,,,57075.0,20.0,16.0,16.0,45.0,https://pypi.org/project/ipyvolume,50431.0,https://anaconda.org/conda-forge/ipyvolume,2023-06-05 11:50:27.103,456199.0,2.0,,,,,,-5.0,widgetti/ipyvolume,1007.0,ipyvolume,https://www.npmjs.com/package/ipyvolume,1214.0,,,,,,
54,elyra,True,Elyra extends JupyterLab Notebooks with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,22,elyra-ai/elyra,elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,Apache-2.0,2019-10-22 21:37:58.000,2024-02-15 05:37:04.000000,2024-02-15 05:37:04,311.0,257.0,1356.0,1737.0,2023-03-29 14:23:28,3.15.0,,3031.0,29.0,54.0,54.0,62.0,https://pypi.org/project/elyra,1991.0,https://anaconda.org/conda-forge/elyra,2023-06-16 19:21:23.887,43696.0,1.0,,,,,,,,,,,,,,,,,
55,IRkernel,True,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,22,IRkernel/IRkernel,,r/r-irkernel,https://github.com/IRkernel/IRkernel,MIT,2014-02-26 02:57:07.000,2024-01-16 22:07:49.699000,2023-03-06 15:57:54,283.0,64.0,519.0,1667.0,2023-01-20 20:54:32,1.3.2,,16499.0,19.0,,,43.0,,,https://anaconda.org/r/r-irkernel,2024-01-16 22:07:49.699,146493.0,1.0,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2023-10-20 20:02:50.541542,58.0,1814127.0,,,599.0,,,,IRkernel,,,,,
56,DataLab,True,Interactive tools and developer experiences for Big Data on..,https://github.com/googledatalab/datalab,,notebook-environments,22,googledatalab/datalab,datalab,,https://github.com/googledatalab/datalab,Apache-2.0,2014-08-06 18:37:34.000,2022-09-02 20:50:03.000000,2022-09-02 20:50:03,246.0,224.0,667.0,974.0,2021-08-16 19:04:35,1.2.20210816,,108258.0,19.0,,,53.0,https://pypi.org/project/datalab,108258.0,,,,2.0,,,,,,,,2055.0,,,,,,,,,
57,watermark,True,"An IPython magic extension for printing date and time stamps, version..",https://github.com/rasbt/watermark,,magic,22,rasbt/watermark,watermark,conda-forge/watermark,https://github.com/rasbt/watermark,BSD-3-Clause,2014-07-30 03:46:33.000,2023-07-02 15:47:55.854000,2023-07-02 14:29:01,88.0,18.0,28.0,858.0,2023-05-23 15:47:43,2.4.0,,34729.0,17.0,2203.0,2203.0,19.0,https://pypi.org/project/watermark,27593.0,https://anaconda.org/conda-forge/watermark,2023-07-02 15:47:55.854,278332.0,2.0,,,,,,,,123.0,,,,,,,,,
58,Bash Kernel,True,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,22,takluyver/bash_kernel,bash_kernel,,https://github.com/takluyver/bash_kernel,BSD-3-Clause,2014-06-27 00:27:25.000,2023-11-24 20:20:43.000000,2023-11-24 20:17:44,124.0,36.0,67.0,668.0,2023-11-24 20:37:29,0.9.3,,30006.0,4.0,203.0,203.0,20.0,https://pypi.org/project/bash_kernel,30006.0,,,,1.0,,,,,,7.0,,112.0,,,,,,,,,
59,Mapbox GL,True,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,22,mapbox/mapboxgl-jupyter,mapboxgl,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,131.0,34.0,67.0,649.0,2019-06-03 21:24:10,0.10.2,,14511.0,14.0,186.0,186.0,22.0,https://pypi.org/project/mapboxgl,14511.0,,,,2.0,,,,,,,,221.0,,,,,,,,,
60,Resource Usage,True,Jupyter Notebook Extension for monitoring your own Resource..,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,22,jupyter-server/jupyter-resource-usage,jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,BSD-2-Clause,2016-04-22 07:01:34.000,2024-02-13 09:40:59.000000,2024-02-13 09:40:55,97.0,42.0,45.0,434.0,2023-08-29 14:10:55,1.0.1,263.0,44052.0,13.0,543.0,543.0,34.0,https://pypi.org/project/jupyter-resource-usage,32181.0,https://anaconda.org/conda-forge/nbresuse,2023-06-16 19:18:24.900,557681.0,2.0,,,,,,,,,,,,,,,,,
61,nbval,True,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,22,computationalmodelling/nbval,nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,,2015-04-09 09:40:33.000,2023-11-09 23:47:42.000000,2023-01-11 11:27:13,46.0,39.0,65.0,427.0,,,,114165.0,9.0,2880.0,2880.0,33.0,https://pypi.org/project/nbval,104512.0,https://anaconda.org/conda-forge/nbval,2023-10-11 12:34:56.839,415106.0,2.0,,,,,,,,465.0,,,,,,,,,
62,OAuthenticator,True,OAuth + JupyterHub Authenticator = OAuthenticator.,https://github.com/jupyterhub/oauthenticator,,hub-auth,22,jupyterhub/oauthenticator,oauthenticator,conda-forge/oauthenticator,https://github.com/jupyterhub/oauthenticator,BSD-3-Clause,2014-09-23 21:37:06.000,2024-02-13 09:23:34.000000,2024-02-13 09:23:34,332.0,44.0,247.0,393.0,,,,31924.0,27.0,405.0,405.0,121.0,https://pypi.org/project/oauthenticator,30764.0,https://anaconda.org/conda-forge/oauthenticator,2023-11-28 06:31:15.831,46412.0,1.0,,,,,,,,,,,,,,,,,
63,mkdocs-jupyter,True,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,22,danielfrg/mkdocs-jupyter,mkdocs-jupyter,,https://github.com/danielfrg/mkdocs-jupyter,Apache-2.0,2019-12-18 02:11:34.000,2024-02-14 03:18:21.000000,2024-02-14 03:18:20,37.0,18.0,92.0,316.0,,,,164919.0,,1920.0,1920.0,21.0,https://pypi.org/project/mkdocs-jupyter,164919.0,,,,2.0,,,,,,,,,,,,,,,,,
64,LDAP Authenticator,True,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,22,jupyterhub/ldapauthenticator,jupyterhub-ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,BSD-3-Clause,2016-01-17 05:11:49.000,2024-02-06 07:22:50.000000,2024-02-06 07:22:50,167.0,62.0,83.0,196.0,2018-06-14 12:02:35,1.2.2,,9873.0,3.0,130.0,130.0,32.0,https://pypi.org/project/jupyterhub-ldapauthenticator,9371.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2023-06-16 16:08:49.184,34161.0,1.0,,,,,,,,,,,,,,,,,
65,ipyvue,True,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,22,mariobuikhuizen/ipyvue,ipyvue,conda-forge/ipyvue,https://github.com/widgetti/ipyvue,MIT,2019-08-11 10:10:05.000,2024-02-07 08:42:43.000000,2024-02-07 08:42:42,17.0,5.0,8.0,62.0,2023-10-19 10:55:09,1.10.1,,124583.0,21.0,707.0,707.0,6.0,https://pypi.org/project/ipyvue,121873.0,https://anaconda.org/conda-forge/ipyvue,2023-09-07 16:06:30.904,119240.0,2.0,,,,,,,widgetti/ipyvue,134.0,,,,,,,,,
66,gophernotes,True,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,21,gopherdata/gophernotes,,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2023-11-03 18:02:49.000000,2023-11-03 18:01:39,245.0,53.0,130.0,3739.0,2022-05-31 17:34:28,0.7.5,44.0,900.0,17.0,15.0,15.0,29.0,,,,,,2.0,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,87373.0,,,402.0,,,,,github.com/gopherdata/gophernotes,,,,
67,pythreejs,True,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,21,jupyter-widgets/pythreejs,pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,,2013-12-23 17:02:11.000,2023-06-16 13:16:30.947000,2023-02-20 00:24:10,177.0,60.0,174.0,917.0,2022-08-31 09:02:38,2.4.1,,58588.0,18.0,30.0,30.0,30.0,https://pypi.org/project/pythreejs,49644.0,https://anaconda.org/conda-forge/pythreejs,2023-06-16 13:16:30.947,522202.0,3.0,,,,,,,,1723.0,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,3329.0,,,,,,
68,KubeSpawner,True,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,21,jupyterhub/kubespawner,jupyterhub-kubespawner,,https://github.com/jupyterhub/kubespawner,BSD-3-Clause,2015-11-21 07:02:52.000,2024-02-06 07:26:25.000000,2024-02-06 07:26:24,285.0,73.0,282.0,511.0,,,,202750.0,,156.0,156.0,84.0,https://pypi.org/project/jupyterhub-kubespawner,202750.0,,,,1.0,,,,,,,,,,,,,,,,,
69,DockerSpawner,True,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,21,jupyterhub/dockerspawner,dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,BSD-3-Clause,2014-09-26 20:08:26.000,2024-02-13 09:36:38.000000,2024-02-01 09:28:10,291.0,23.0,250.0,467.0,,,,29890.0,5.0,182.0,182.0,69.0,https://pypi.org/project/dockerspawner,29202.0,https://anaconda.org/conda-forge/dockerspawner,2023-11-21 14:56:25.623,20661.0,1.0,,,,,,,,,,,,,,,,,
70,Appmode,True,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,21,oschuett/appmode,appmode,conda-forge/appmode,https://github.com/oschuett/appmode,MIT,2017-03-17 13:33:53.000,2024-02-05 15:13:33.000000,2023-05-18 15:12:24,66.0,5.0,54.0,429.0,2023-05-18 14:28:00,0.9.0,,7217.0,9.0,359.0,359.0,9.0,https://pypi.org/project/appmode,2077.0,https://anaconda.org/conda-forge/appmode,2024-02-05 12:45:27.862,221051.0,2.0,,,,,,,,102.0,,,,,,,,,
71,nbgitpuller,True,Jupyter server extension to sync a git repository one-way to a..,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,21,jupyterhub/nbgitpuller,nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,BSD-3-Clause,2017-05-24 19:41:10.000,2024-02-05 20:35:52.000000,2024-02-05 20:35:51,76.0,67.0,89.0,199.0,,,,26587.0,13.0,736.0,736.0,31.0,https://pypi.org/project/nbgitpuller,24587.0,https://anaconda.org/conda-forge/nbgitpuller,2023-08-07 11:09:29.679,84025.0,2.0,,,,,,,,,,,,,,,,,
72,docker-python,True,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,20,kaggle/docker-python,,,https://github.com/Kaggle/docker-python,Apache-2.0,2015-04-14 01:45:38.000,2024-02-10 03:17:32.000000,2024-02-08 22:05:49,876.0,29.0,316.0,2484.0,2024-02-10 03:17:32,cab428c4d7fcbfd728fc948e6ecaac1cf7b2f98f18461eda5c0cadfedf65b3da,,1844.0,100.0,,,157.0,,,,,,3.0,kaggle/python,https://hub.docker.com/r/kaggle/python,2024-02-10 03:16:15.977147,180.0,195466.0,,,,,,,,,,,,
73,nbviewer,True,nbconvert as a web service: Render Jupyter Notebooks as static web..,https://github.com/jupyter/nbviewer,,notebook-sharing,20,jupyter/nbviewer,,,https://github.com/jupyter/nbviewer,BSD-3-Clause,2012-08-05 11:42:33.000,2024-01-18 15:09:51.000000,2023-01-27 08:04:32,523.0,178.0,407.0,2182.0,,,,20227.0,,14.0,14.0,96.0,,,,,,3.0,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2023-01-27 08:07:14.487852,33.0,2791455.0,,,,,,,,,,,,
74,IJavascript,True,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,20,n-riesco/ijavascript,,,https://github.com/n-riesco/ijavascript,,2015-02-02 15:46:34.000,2022-12-28 22:18:25.000000,2022-12-28 22:18:25,151.0,53.0,188.0,2111.0,2021-11-15 23:43:33,5.2.1,,2034.0,33.0,84.0,84.0,17.0,,,,,,2.0,,,,,,,,332.0,ijavascript,https://www.npmjs.com/package/ijavascript,2034.0,,,,,,
75,IRuby,True,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,20,SciRuby/iruby,,,https://github.com/SciRuby/iruby,MIT,2015-03-03 18:05:50.000,2024-02-08 14:58:01.000000,2024-02-08 14:58:00,22.0,45.0,147.0,826.0,2021-08-17 16:20:34,0.7.4,15.0,19.0,10.0,224.0,224.0,47.0,,,,,,2.0,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2023-02-03 04:21:45.711711,5.0,2106.0,,,722.0,,,,,,iruby,,,
76,JupyterLab Debugger,True,"A visual debugger for Jupyter notebooks, consoles, and..",https://github.com/jupyterlab/debugger,,lab-extensions,20,jupyterlab/debugger,,,https://github.com/jupyterlab/debugger,BSD-3-Clause,2019-07-19 18:19:17.000,2022-03-15 11:03:46.000000,2021-03-31 14:20:34,40.0,17.0,245.0,560.0,2020-12-10 14:31:28,0.3.7,,73974.0,28.0,,,11.0,,,,,,1.0,,,,,,,,1174.0,@jupyterlab/debugger,https://www.npmjs.com/package/@jupyterlab/debugger,73974.0,,,,,,
77,vega,True,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,20,vega/ipyvega,vega,conda-forge/vega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2024-02-01 02:10:42.000000,2024-02-01 02:10:41,60.0,11.0,91.0,367.0,2023-07-18 13:09:18,4.0.0,,38828.0,28.0,4.0,4.0,15.0,https://pypi.org/project/vega,32573.0,https://anaconda.org/conda-forge/vega,2023-06-16 13:18:03.216,575529.0,3.0,,,,,,,,658.0,,,,,,,,,
78,JupyterLab Templates,True,Support for jupyter notebook templates in jupyterlab.,https://github.com/finos/jupyterlab_templates,,lab-extensions,20,jpmorganchase/jupyterlab_templates,jupyterlab_templates,,https://github.com/finos/jupyterlab_templates,Apache-2.0,2018-03-17 21:38:11.000,2024-02-12 23:23:08.000000,2024-02-12 23:23:07,62.0,8.0,83.0,361.0,2024-02-12 21:50:29,0.5.1,,19905.0,17.0,8.0,8.0,21.0,https://pypi.org/project/jupyterlab_templates,16749.0,,,,1.0,,,,,,,finos/jupyterlab_templates,,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,3156.0,,,,,,
79,jupyter-server-proxy,True,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,20,jupyterhub/jupyter-server-proxy,jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,BSD-3-Clause,2016-10-18 22:02:06.000,2024-02-15 13:23:37.000000,2024-02-01 09:30:33,134.0,64.0,125.0,320.0,2018-12-10 14:39:58,0.8.8,,357413.0,18.0,3.0,3.0,71.0,https://pypi.org/project/jupyter-server-proxy,325254.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2023-09-25 14:14:34.674,1447172.0,2.0,,,,,,,,,,,,,,,,,
80,ipytest,True,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,20,chmp/ipytest,ipytest,,https://github.com/chmp/ipytest,MIT,2016-02-07 20:24:41.000,2024-01-28 10:12:37.000000,2024-01-16 17:37:04,17.0,2.0,57.0,279.0,2023-05-19 07:54:53,0.13.3,,44522.0,21.0,361.0,361.0,5.0,https://pypi.org/project/ipytest,44522.0,,,,2.0,,,,,,,,,,,,,,,,,
81,jupyter-console,True,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,20,jupyter/jupyter_console,jupyter-console,,https://github.com/jupyter/jupyter_console,BSD-3-Clause,2015-04-09 06:58:55.000,2023-09-13 20:27:19.000000,2023-03-06 14:13:15,144.0,62.0,94.0,237.0,2023-03-06 14:13:35,6.6.3,370.0,3607300.0,10.0,,,60.0,https://pypi.org/project/jupyter-console,3607284.0,,,,3.0,,,,,,,,,,,,,,,,,
82,bookstore,True,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,20,nteract/bookstore,bookstore,,https://github.com/nteract/bookstore,BSD-3-Clause,2018-10-16 18:54:00.000,2021-08-26 18:26:16.000000,2019-12-09 16:52:07,20.0,34.0,39.0,201.0,2019-12-03 17:50:40,2.5.0,,188842.0,6.0,17.0,17.0,7.0,https://pypi.org/project/bookstore,188842.0,,,,3.0,,,,,,,,619.0,,,,,,,,,
83,ipylab,True,Control JupyterLab from Python Notebooks with Jupyter Widgets.,https://github.com/jtpio/ipylab,,lab-extensions,20,jtpio/ipylab,ipylab,conda-forge/ipylab,https://github.com/jtpio/ipylab,BSD-3-Clause,2019-11-15 19:52:12.000,2024-02-11 11:31:28.000000,2023-10-09 07:01:31,13.0,25.0,22.0,166.0,2023-08-11 05:48:03,1.0.0,133.0,102251.0,15.0,88.0,88.0,7.0,https://pypi.org/project/ipylab,101477.0,https://anaconda.org/conda-forge/ipylab,2023-08-11 12:01:52.980,28581.0,1.0,,,,,,,,,,,,,,,,,
84,Rsession Proxy,True,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,20,jupyterhub/jupyter-rsession-proxy,jupyter-rsession-proxy,,https://github.com/jupyterhub/jupyter-rsession-proxy,BSD-3-Clause,2016-12-09 06:26:18.000,2024-02-04 01:33:19.000000,2024-02-04 01:33:18,77.0,31.0,48.0,110.0,,,,20909.0,,47.0,47.0,22.0,https://pypi.org/project/jupyter-rsession-proxy,20909.0,,,,2.0,,,,,,,,238.0,,,,,,,,,
85,Native Authenticator,True,JupyterHub-native user authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,20,jupyterhub/nativeauthenticator,jupyterhub-nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,BSD-3-Clause,2018-12-03 17:38:18.000,2024-02-06 07:26:19.000000,2024-02-06 07:26:18,60.0,32.0,73.0,69.0,2021-10-19 17:24:48,1.0.5,,12737.0,3.0,74.0,74.0,22.0,https://pypi.org/project/jupyterhub-nativeauthenticator,12737.0,,,,2.0,,,,,,,,,,,,,,,,,
86,ipydatawidgets,True,A set of widgets to help facilitate reuse of large datasets..,https://github.com/vidartf/ipydatawidgets,,widgets,20,vidartf/ipydatawidgets,ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,,2017-07-31 17:37:26.000,2023-06-16 16:11:33.197000,2023-06-14 12:39:14,9.0,2.0,10.0,39.0,2023-06-14 12:41:06,4.3.5,,81945.0,8.0,1030.0,1030.0,5.0,https://pypi.org/project/ipydatawidgets,78142.0,https://anaconda.org/conda-forge/ipydatawidgets,2023-06-16 16:11:33.197,258654.0,3.0,,,,,,,,307.0,,,,,,,,,
87,Hydrogen,True,"Run code interactively, inspect data, and plot. All the power of Jupyter..",https://github.com/nteract/hydrogen,,notebook-environments,19,nteract/hydrogen,,,https://github.com/nteract/hydrogen,MIT,2015-05-11 01:16:55.000,2024-02-15 13:06:55.000000,2023-01-10 01:11:13,326.0,170.0,1103.0,3890.0,2023-01-10 01:02:49,2.16.5,,,92.0,,,90.0,,,,,,3.0,,,,,,,,2371.0,,,,,,,,,
88,colabcode,True,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,19,abhishekkrthakur/colabcode,colabcode,,https://github.com/abhishekkrthakur/colabcode,MIT,2020-09-09 10:06:26.000,2023-05-31 15:54:53.000000,2021-06-11 15:16:36,262.0,43.0,33.0,2005.0,,,,2731.0,,158.0,158.0,8.0,https://pypi.org/project/colabcode,2731.0,,,,3.0,,,,,,,,44.0,,,,,,,,,
89,VSCode Jupyter,True,VS Code Jupyter extension.,https://github.com/microsoft/vscode-jupyter,,notebook-environments,19,microsoft/vscode-jupyter,,,https://github.com/microsoft/vscode-jupyter,MIT,2020-09-10 23:39:14.000,2024-02-14 22:31:59.000000,2024-02-09 23:42:37,251.0,313.0,9249.0,1183.0,2023-11-14 18:47:44,2023.10.1100000000,,,33.0,3.0,3.0,266.0,,,,,,3.0,,,,,,,,,,,,,,,,,
90,Variable Inspector,True,Variable Inspector extension for Jupyterlab.,https://github.com/jupyterlab-contrib/jupyterlab-variableInspector,,lab-extensions,19,lckr/jupyterlab-variableInspector,,,https://github.com/jupyterlab-contrib/jupyterlab-variableInspector,BSD-3-Clause,2018-06-13 18:16:02.000,2024-01-23 13:03:49.000000,2024-01-23 13:03:46,87.0,41.0,131.0,1042.0,2024-01-23 13:04:13,3.2.1,43.0,7144.0,9.0,6.0,6.0,22.0,,,,,,2.0,,,,,,,jupyterlab-contrib/jupyterlab-variableInspector,,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,7143.0,,,,,,
91,nbQA,True,Run any standard Python code quality tool on a Jupyter Notebook.,https://github.com/nbQA-dev/nbQA,,notebook-tools,19,nbQA-dev/nbQA,nbqa,,https://github.com/nbQA-dev/nbQA,MIT,2020-07-11 15:30:54.000,2024-02-12 19:08:36.000000,2023-11-27 18:27:49,36.0,7.0,281.0,939.0,,,,126079.0,,,,25.0,https://pypi.org/project/nbqa,126079.0,,,,3.0,,,,,,,,628.0,,,,,,,,,
92,What-If Tool,True,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,19,PAIR-code/what-if-tool,witwidget,,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2024-02-01 21:39:11.000000,2024-02-01 21:38:56,159.0,66.0,56.0,872.0,2021-10-12 17:36:36,1.8.1,,3700.0,3.0,2.0,2.0,20.0,https://pypi.org/project/witwidget,2339.0,,,,3.0,,,,,,,,330.0,wit-widget,https://www.npmjs.com/package/wit-widget,1361.0,,,,,,
93,notedown,True,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,19,aaren/notedown,notedown,conda-forge/notedown,https://github.com/aaren/notedown,BSD-2-Clause,2014-02-17 17:28:59.000,2023-06-16 16:08:46.317000,2017-11-16 19:29:56,93.0,40.0,29.0,852.0,,,,4012.0,1.0,250.0,250.0,7.0,https://pypi.org/project/notedown,3490.0,https://anaconda.org/conda-forge/notedown,2023-06-16 16:08:46.317,35536.0,3.0,,,,,,,,264.0,,,,,,,,,
