,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,license,updated_github_id,npm_id,npm_url,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,go_id,cran_id,pypi,gem_id,hex_id,bitbucket_id
95,JupyterLab System Monitor,True,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,19,jtpio/jupyterlab-system-monitor,,,https://github.com/jtpio/jupyterlab-system-monitor,2019-07-13 12:31:51.000,2022-03-26 11:22:25.000000,2022-02-15 08:27:46,28.0,19.0,20.0,233.0,,2021-02-04 22:39:49,0.8.0,,8931.0,2.0,34.0,34.0,7.0,,,,,,2.0,BSD-3-Clause,,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,8931.0,,,,,,,,,,,,
96,jupyterlab-classic,True,The next-gen old-school notebook UI.,https://github.com/jupyterlab/retrolab,,notebook-environments,19,jtpio/jupyterlab-classic,jupyterlab-classic,,https://github.com/jupyterlab/retrolab,2020-12-07 16:37:07.000,2022-03-09 07:42:51.000000,2022-03-09 07:42:51,39.0,39.0,99.0,232.0,,2022-03-03 10:07:16,0.3.20,708.0,272.0,49.0,62.0,62.0,17.0,https://pypi.org/project/jupyterlab-classic,228.0,,,,3.0,BSD-3-Clause,jupyterlab/retrolab,,,,,,,,,,,,,,,
97,OCaml Kernel,True,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,19,akabe/ocaml-jupyter,,,https://github.com/akabe/ocaml-jupyter,2017-07-14 14:15:05.000,2022-04-07 10:00:58.000000,2022-03-22 08:54:46,29.0,2.0,66.0,214.0,367.0,2022-03-22 09:11:27,2.7.9,63535.0,1114.0,31.0,,,18.0,,,,,,2.0,MIT,,,,,,,,,,,,,,,,
98,jupyter-packaging,True,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,19,jupyter/jupyter-packaging,jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,2017-03-04 19:38:49.000,2022-04-04 22:29:38.000000,2022-04-04 22:29:37,42.0,9.0,27.0,54.0,,2022-03-25 00:00:08,0.12.0,5.0,320414.0,30.0,,,28.0,https://pypi.org/project/jupyter-packaging,310992.0,https://anaconda.org/conda-forge/jupyter-packaging,2022-03-25 03:27:55.931,216706.0,3.0,BSD-3-Clause,,,,,,,,,,,,,,,,
99,LTI Authenticator,True,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,19,jupyterhub/ltiauthenticator,jupyterhub-ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,2017-12-15 02:54:15.000,2022-04-04 20:25:08.000000,2022-03-29 08:51:41,39.0,5.0,26.0,53.0,,2021-11-15 20:10:09,1.3.0,,3646.0,6.0,73.0,73.0,13.0,https://pypi.org/project/jupyterhub-ltiauthenticator,3646.0,,,,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
100,ipyvue,True,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,19,mariobuikhuizen/ipyvue,ipyvue,conda-forge/ipyvue,https://github.com/widgetti/ipyvue,2019-08-11 10:10:05.000,2022-03-23 09:15:56.000000,2021-12-10 13:35:55,11.0,2.0,4.0,38.0,86.0,2021-11-19 19:10:31,1.7.0,,51088.0,18.0,16.0,16.0,3.0,https://pypi.org/project/ipyvue,49714.0,https://anaconda.org/conda-forge/ipyvue,2021-10-28 12:53:01.039,43981.0,3.0,MIT,widgetti/ipyvue,,,,,,,,,,,,,,,
101,ipydagred3,True,ipywidgets library for drawing directed acyclic graphs in..,https://github.com/timkpaine/ipydagred3,,widgets,19,timkpaine/ipydagred3,ipydagred3,,https://github.com/timkpaine/ipydagred3,2020-02-29 23:01:15.000,2022-04-07 04:31:40.000000,2022-04-07 04:31:40,5.0,3.0,16.0,35.0,,2022-04-07 04:06:49,0.3.3,,120551.0,12.0,10.0,10.0,3.0,https://pypi.org/project/ipydagred3,676.0,,,,3.0,Apache-2.0,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,119875.0,,,,,,,,,,,,
102,IHaskell,True,A Haskell kernel for IPython.,https://github.com/IHaskell/IHaskell,,kernels,18,gibiansky/IHaskell,,,https://github.com/IHaskell/IHaskell,2013-08-26 07:16:09.000,2022-04-03 15:21:51.000000,2022-04-03 03:24:19,238.0,28.0,700.0,2343.0,2113.0,2015-03-26 05:06:25,0.6,,8.0,1.0,4.0,4.0,106.0,,,,,,2.0,MIT,IHaskell/IHaskell,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,8.0,,,,,,,,,,,,
103,BinderHub,True,"Run your code in the cloud, with technology so advanced, it feels..",https://github.com/jupyterhub/binderhub,,notebook-sharing,18,jupyterhub/binderhub,,,https://github.com/jupyterhub/binderhub,2017-04-26 00:28:26.000,2022-04-06 08:48:26.000000,2022-04-06 08:48:26,304.0,175.0,444.0,2097.0,2641.0,,,,,1.0,6.0,6.0,83.0,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,,,binderhub,,,
104,pyforest,True,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,18,8080labs/pyforest,pyforest,,https://github.com/8080labs/pyforest,2019-08-12 07:35:46.000,2022-03-21 19:03:41.000000,2021-06-14 15:04:41,179.0,8.0,14.0,957.0,196.0,2019-09-02 14:01:33,0.1.2,,6953.0,1.0,,,13.0,https://pypi.org/project/pyforest,6953.0,,,,2.0,MIT,,,,,,,,,,,,,,,,
105,notedown,True,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,18,aaren/notedown,notedown,conda-forge/notedown,https://github.com/aaren/notedown,2014-02-17 17:28:59.000,2021-10-18 21:21:21.000000,2017-11-16 19:29:56,91.0,39.0,29.0,796.0,264.0,,,,4540.0,1.0,172.0,172.0,7.0,https://pypi.org/project/notedown,3824.0,https://anaconda.org/conda-forge/notedown,2018-06-07 01:28:24.567,32977.0,3.0,BSD-2-Clause,,,,,,,,,,,,,,,,
106,gmaps,True,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,18,pbugnion/gmaps,gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,2014-12-01 09:12:06.000,2020-10-13 07:09:18.000000,2019-07-22 06:22:45,143.0,62.0,136.0,730.0,1380.0,2016-01-02 19:06:03,0.2,,15641.0,20.0,1.0,1.0,16.0,https://pypi.org/project/gmaps,10269.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940,254389.0,3.0,BSD-3-Clause,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,1061.0,,,,,,,,,,,,
107,IRuby,True,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,18,SciRuby/iruby,,,https://github.com/SciRuby/iruby,2015-03-03 18:05:50.000,2022-03-22 23:51:47.000000,2022-02-17 09:42:09,17.0,44.0,140.0,698.0,713.0,2021-08-17 16:20:34,0.7.4,15.0,18.0,10.0,156.0,156.0,44.0,,,,,,2.0,MIT,,,,,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2021-09-28 04:43:56.581044,3.0,1598.0,,,,,iruby,,
108,JupyterLab Drawio,True,A standalone embedding of the FOSS drawio / mxgraph package..,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,18,QuantStack/jupyterlab-drawio,,,https://github.com/QuantStack/jupyterlab-drawio,2018-01-31 16:38:30.000,2022-01-22 02:09:55.000000,2021-06-29 12:29:51,61.0,39.0,25.0,523.0,101.0,,,,4978.0,,260.0,260.0,15.0,,,,,,2.0,BSD-3-Clause,,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,4978.0,,,,,,,,,,,,
109,JupyterLab Latex,True,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,18,jupyterlab/jupyterlab-latex,jupyterlab_latex,,https://github.com/jupyterlab/jupyterlab-latex,2017-10-24 02:12:37.000,2022-04-01 14:03:02.000000,2022-02-23 17:12:18,57.0,28.0,54.0,515.0,415.0,2021-09-15 15:34:35,3.1.0,,5997.0,1.0,2.0,2.0,21.0,https://pypi.org/project/jupyterlab_latex,4456.0,,,,2.0,BSD-3-Clause,,@jupyterlab/latex,https://www.npmjs.com/package/@jupyterlab/latex,1541.0,,,,,,,,,,,,
110,Code Formatter,True,A universal code formatter for JupyterLab.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,18,ryantam626/jupyterlab_code_formatter,jupyterlab_code_formatter,,https://github.com/ryantam626/jupyterlab_code_formatter,2018-08-12 20:50:17.000,2022-03-28 23:58:48.000000,2021-04-02 15:15:07,40.0,27.0,117.0,515.0,353.0,,,,35147.0,,,,30.0,https://pypi.org/project/jupyterlab_code_formatter,29330.0,,,,2.0,MIT,,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,5817.0,,,,,,,,,,,,
111,Ansible Kernel,True,Jupyter Notebook Kernel for running Ansible Tasks and..,https://github.com/ansible/ansible-jupyter-kernel,,kernels,18,ansible/ansible-jupyter-kernel,ansible-kernel,conda-forge/ansible-kernel,https://github.com/ansible/ansible-jupyter-kernel,2018-06-26 14:28:02.000,2022-02-12 03:05:54.538000,2022-02-11 15:18:23,51.0,13.0,29.0,482.0,212.0,,,,2095.0,2.0,8.0,8.0,10.0,https://pypi.org/project/ansible-kernel,379.0,https://anaconda.org/conda-forge/ansible-kernel,2022-02-12 03:05:54.538,9310.0,2.0,Apache-2.0,,,,,benthomasson/ansible-jupyter-kernel,https://hub.docker.com/r/benthomasson/ansible-jupyter-kernel,2018-12-12 18:42:31.528778,2.0,66423.0,,,,,,,
112,JupyterLab Google Drive,True,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,18,jupyterlab/jupyterlab-google-drive,,,https://github.com/jupyterlab/jupyterlab-google-drive,2016-12-17 01:40:45.000,2022-03-02 03:45:42.000000,2021-08-10 23:33:46,70.0,32.0,65.0,358.0,513.0,2018-02-05 18:54:22,0.11.1,,2929.0,12.0,2.0,2.0,15.0,,,,,,2.0,BSD-3-Clause,,@jupyterlab/google-drive,https://www.npmjs.com/package/@jupyterlab/google-drive,2929.0,,,,,,,,,,,,
113,vega,True,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,18,vega/ipyvega,vega,conda-forge/vega,https://github.com/vega/ipyvega,2015-08-04 03:22:47.000,2022-04-01 02:48:22.000000,2022-04-01 02:46:38,56.0,10.0,82.0,329.0,574.0,,,,14906.0,27.0,,,11.0,https://pypi.org/project/vega,8121.0,https://anaconda.org/conda-forge/vega,2022-02-10 13:26:24.004,474950.0,3.0,BSD-3-Clause,,,,,,,,,,,,,,,,
114,JupyterLab GitHub,True,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,18,jupyterlab/jupyterlab-github,jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,2017-10-15 17:18:11.000,2022-01-22 07:38:11.000000,2021-12-10 09:26:11,84.0,21.0,36.0,318.0,228.0,2021-11-27 17:02:34,3.0.1,,3317.0,6.0,2.0,2.0,15.0,https://pypi.org/project/jupyterlab-github,1511.0,,,,2.0,BSD-3-Clause,,@jupyterlab/github,https://www.npmjs.com/package/@jupyterlab/github,1806.0,,,,,,,,,,,,
115,JupyterLab Templates,True,Support for jupyter notebook templates in jupyterlab.,https://github.com/jpmorganchase/jupyterlab_templates,,lab-extensions,18,jpmorganchase/jupyterlab_templates,jupyterlab_templates,,https://github.com/jpmorganchase/jupyterlab_templates,2018-03-17 21:38:11.000,2022-03-29 01:09:47.000000,2022-03-29 01:09:47,51.0,8.0,70.0,292.0,,2021-03-28 03:19:03,0.3.1,,8998.0,13.0,4.0,4.0,14.0,https://pypi.org/project/jupyterlab_templates,5565.0,,,,2.0,Apache-2.0,,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,3433.0,,,,,,,,,,,,
116,scrapbook,True,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,18,nteract/scrapbook,nteract-scrapbook,,https://github.com/nteract/scrapbook,2018-10-22 04:17:04.000,2021-05-07 07:52:57.000000,2021-04-28 06:36:37,24.0,23.0,25.0,235.0,,,,,88006.0,,102.0,102.0,11.0,https://pypi.org/project/nteract-scrapbook,88006.0,,,,3.0,BSD-3-Clause,,,,,,,,,,,,,,,,
117,SciJava Kernel,True,Write SciJava scripts in Jupyter notebook!.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,18,scijava/scijava-jupyter-kernel,,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,2017-01-31 01:16:24.000,2022-02-03 17:25:47.000000,2022-02-03 17:25:03,42.0,,80.0,176.0,404.0,2017-06-02 21:19:27,0.5.0,82.0,1261.0,15.0,,,9.0,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2018-03-03 15:23:41.430,75655.0,2.0,Apache-2.0,,,,,,,,,,,,,,,,
118,Spylon Kernel,True,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,18,Valassis-Digital-Media/spylon-kernel,spylon-kernel,conda-forge/spylon-kernel,https://github.com/vericast/spylon-kernel,2016-11-21 02:23:14.000,2021-06-10 08:02:43.000000,2018-09-20 15:43:57,27.0,17.0,18.0,159.0,188.0,2017-03-05 04:26:44,0.2.0,,6968.0,8.0,75.0,75.0,6.0,https://pypi.org/project/spylon-kernel,5621.0,https://anaconda.org/conda-forge/spylon-kernel,2018-10-05 21:02:27.447,83533.0,2.0,,vericast/spylon-kernel,,,,,,,,,,,,,,,
119,Darcula Theme,True,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,18,telamonian/theme-darcula,,,https://github.com/telamonian/theme-darcula,2019-01-21 04:39:42.000,2022-03-26 15:47:21.000000,2021-08-26 08:02:18,21.0,6.0,16.0,142.0,111.0,,,,1330.0,,243.0,243.0,7.0,,,,,,1.0,BSD-3-Clause,,@telamonian/theme-darcula,https://www.npmjs.com/package/@telamonian/theme-darcula,1330.0,,,,,,,,,,,,
120,sphinxcontrib.jupyter,True,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,18,QuantEcon/sphinxcontrib-jupyter,sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,2017-10-12 04:04:05.000,2022-02-09 08:46:28.000000,2020-06-18 03:28:01,23.0,88.0,93.0,73.0,269.0,2020-06-18 03:30:24,0.5.10,,897.0,17.0,24.0,24.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,897.0,,,,3.0,BSD-3-Clause,,,,,,,,,,,,,,,,
121,Altair Viewer,True,Viewer for Altair and Vega-Lite visualizations.,https://github.com/altair-viz/altair_viewer,,widgets,18,altair-viz/altair_viewer,altair_viewer,,https://github.com/altair-viz/altair_viewer,2019-12-20 14:32:14.000,2022-01-14 00:49:57.000000,2022-01-14 00:49:56,8.0,2.0,4.0,49.0,117.0,2021-11-06 14:18:45,0.4.0,,545877.0,3.0,,,3.0,https://pypi.org/project/altair_viewer,545877.0,,,,3.0,BSD-3-Clause,,,,,,,,,,,,,,,,
122,Native Authenticator,True,JupyterHub-native user authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,18,jupyterhub/nativeauthenticator,jupyterhub-nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,2018-12-03 17:38:18.000,2022-04-04 20:24:11.000000,2022-04-03 12:54:03,49.0,21.0,69.0,47.0,,2021-10-19 17:24:48,1.0.5,,5538.0,3.0,35.0,35.0,21.0,https://pypi.org/project/jupyterhub-nativeauthenticator,5538.0,,,,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
123,IJulia.jl,True,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,17,JuliaLang/IJulia.jl,,,https://github.com/JuliaLang/IJulia.jl,2013-03-05 18:20:21.000,2021-12-17 07:34:26.000000,2021-10-27 14:05:51,377.0,97.0,683.0,2440.0,702.0,2021-02-24 00:04:46,1.23.2,,,41.0,,,100.0,,,,,,3.0,MIT,,,,,,,,,,,,,,,,
124,JupyterLab Vim,True,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,17,jwkvam/jupyterlab-vim,,,https://github.com/jwkvam/jupyterlab-vim,2017-12-02 21:16:38.000,2022-03-23 03:12:25.000000,2019-07-16 04:37:36,74.0,55.0,42.0,904.0,60.0,2019-07-16 04:33:54,0.11.0,,591.0,14.0,3.0,3.0,8.0,,,,,,2.0,MIT,,jupyterlab_vim,https://www.npmjs.com/package/jupyterlab_vim,591.0,,,,,,,,,,,,
125,IJava,True,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,17,SpencerPark/IJava,,,https://github.com/SpencerPark/IJava,2017-10-08 04:42:46.000,2020-09-28 07:59:11.000000,2019-12-08 22:22:20,149.0,64.0,57.0,771.0,90.0,2019-05-06 03:28:50,1.3.0,77322.0,1680.0,5.0,,,4.0,,,,,,3.0,MIT,,,,,,,,,,,,,,,,
126,nbQA,True,Run any standard Python code quality tool on a Jupyter Notebook.,https://github.com/nbQA-dev/nbQA,,notebook-tools,17,nbQA-dev/nbQA,nbqa,,https://github.com/nbQA-dev/nbQA,2020-07-11 15:30:54.000,2022-04-04 18:15:17.000000,2022-03-21 20:46:05,26.0,3.0,244.0,468.0,606.0,,,,27557.0,,,,18.0,https://pypi.org/project/nbqa,27557.0,,,,3.0,MIT,,,,,,,,,,,,,,,,
127,GPU Dashboards,True,A JupyterLab extension for displaying dashboards of GPU..,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,17,rapidsai/jupyterlab-nvdashboard,jupyterlab-nvdashboard,,https://github.com/rapidsai/jupyterlab-nvdashboard,2019-08-12 15:22:10.000,2022-03-24 11:53:30.000000,2022-03-07 20:39:10,53.0,23.0,30.0,451.0,,2021-05-25 17:57:52,0.6.0,,10674.0,2.0,,,15.0,https://pypi.org/project/jupyterlab-nvdashboard,4202.0,,,,2.0,BSD-3-Clause,,jupyterlab-nvdashboard,https://www.npmjs.com/package/jupyterlab-nvdashboard,6472.0,,,,,,,,,,,,
128,JupyterLab Renderers,True,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,17,jupyterlab/jupyter-renderers,,,https://github.com/jupyterlab/jupyter-renderers,2017-06-08 16:59:07.000,2022-02-28 07:31:05.000000,2022-02-28 07:30:54,64.0,29.0,71.0,431.0,548.0,,,,1777.0,,1.0,1.0,25.0,,,,,,3.0,BSD-3-Clause,,@jupyterlab/geojson-extension,https://www.npmjs.com/package/@jupyterlab/geojson-extension,1777.0,,,,,,,,,,,,
129,commuter,True,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,17,nteract/commuter,,,https://github.com/nteract/commuter,2017-01-03 22:23:32.000,2022-02-17 23:45:58.000000,2022-02-14 05:06:18,63.0,51.0,39.0,418.0,638.0,,,,191.0,,3.0,3.0,27.0,,,,,,3.0,BSD-3-Clause,,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,191.0,,,,,,,,,,,,
130,Kernel Gateway,True,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,17,jupyter/kernel_gateway,jupyter-kernel-gateway,,https://github.com/jupyter-server/kernel_gateway,2015-09-21 15:34:11.000,2022-03-12 12:39:32.000000,2022-03-12 12:39:32,111.0,14.0,162.0,381.0,561.0,2021-08-25 00:19:46,2.5.1,104.0,7986.0,9.0,,,44.0,https://pypi.org/project/jupyter-kernel-gateway,7984.0,,,,3.0,,jupyter-server/kernel_gateway,,,,,,,,,,,,,,,
131,tributary,True,Streaming reactive and dataflow graphs in Python.,https://github.com/timkpaine/tributary,,widgets,17,timkpaine/tributary,tributary,conda-forge/tributary,https://github.com/timkpaine/tributary,2018-09-08 02:58:57.000,2022-04-03 03:22:50.000000,2022-04-03 03:22:49,32.0,8.0,72.0,363.0,,2021-02-27 04:59:39,0.1.5,,951.0,12.0,18.0,18.0,7.0,https://pypi.org/project/tributary,250.0,https://anaconda.org/conda-forge/tributary,2022-03-12 18:55:19.653,15439.0,3.0,Apache-2.0,,,,,,,,,,,,,,,,
132,LFortran,True,Official mirror of https://gitlab.com/lfortran/lfortran. Please submit..,https://github.com/lfortran/lfortran,,kernels,17,lfortran/lfortran,lfortran,conda-forge/lfortran,https://github.com/lfortran/lfortran,2019-03-24 13:22:20.000,2022-04-05 19:23:50.000000,2022-04-05 19:23:33,18.0,,,314.0,8493.0,,,,1098.0,12.0,,,24.0,https://pypi.org/project/lfortran,115.0,https://anaconda.org/conda-forge/lfortran,2021-09-23 07:31:07.722,32441.0,3.0,,,,,,,,,,,,,,,,,
133,Lantern,True,Data exploration glue.,https://github.com/timkpaine/lantern,,lab-extensions,17,timkpaine/lantern,pylantern,,https://github.com/timkpaine/lantern,2017-07-15 03:49:10.000,2022-03-27 15:23:56.000000,2022-03-27 15:23:55,20.0,10.0,188.0,308.0,514.0,2020-02-02 22:32:28,0.1.6,,168.0,26.0,14.0,14.0,2.0,https://pypi.org/project/pylantern,168.0,,,,2.0,Apache-2.0,,,,,,,,,,,,,,,,
134,treon,True,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,17,ReviewNB/treon,treon,,https://github.com/ReviewNB/treon,2019-03-29 15:02:35.000,2022-04-04 07:10:01.000000,2022-04-04 07:10:01,19.0,2.0,9.0,280.0,58.0,,,,6007.0,,45.0,45.0,4.0,https://pypi.org/project/treon,6007.0,,,,3.0,MIT,,,,,,,,,,,,,,,,
135,ThebeLab,True,ThebeLab: turning static HTML pages into live documents.,https://github.com/executablebooks/thebe,,notebook-sharing,17,executablebooks/thebe,,,https://github.com/executablebooks/thebe,2017-03-14 12:17:22.000,2022-03-30 11:40:14.000000,2021-11-19 12:06:20,54.0,57.0,86.0,274.0,676.0,2021-10-26 10:04:08,0.8.2,,,5.0,5.0,5.0,26.0,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,,,,,,
136,dask-labextension,True,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,17,dask/dask-labextension,dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,2016-09-26 19:01:37.000,2022-01-22 02:07:28.000000,2022-01-08 00:53:47,48.0,37.0,89.0,257.0,,2022-01-08 01:09:14,5.2.0,,25162.0,16.0,,,18.0,https://pypi.org/project/dask-labextension,7148.0,https://anaconda.org/conda-forge/dask-labextension,2022-01-08 15:40:51.016,504997.0,2.0,BSD-3-Clause,,dask-labextension,https://www.npmjs.com/package/dask-labextension,3162.0,,,,,,,,,,,,
137,ML Hub,True,Multi-user development platform for machine learning teams. Simple to..,https://github.com/ml-tooling/ml-hub,,notebook-environments,17,ml-tooling/ml-hub,,,https://github.com/ml-tooling/ml-hub,2019-06-26 15:05:50.000,2021-12-23 13:12:29.000000,2021-12-23 13:12:29,49.0,15.0,11.0,225.0,220.0,2020-02-03 15:59:07,1.0.0,1782.0,1348.0,8.0,,,7.0,,,,,,3.0,Apache-2.0,,,,,mltooling/ml-hub,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,43917.0,,,,,,,
138,gator,True,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,17,mamba-org/gator,,conda-forge/mamba_gator,https://github.com/mamba-org/gator,2018-08-02 05:15:23.000,2022-04-01 07:14:19.000000,2022-04-01 07:14:19,23.0,14.0,37.0,216.0,607.0,2021-09-03 07:26:55,npm@3.0.2,2.0,919.0,27.0,1.0,1.0,24.0,,,https://anaconda.org/conda-forge/mamba_gator,2021-09-03 12:29:39.360,12669.0,2.0,BSD-3-Clause,,@mamba-org/gator-lab,https://www.npmjs.com/package/@mamba-org/gator-lab,174.0,,,,,,,,,,,,
139,JupyterLab SideCar,True,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,17,jupyter-widgets/jupyterlab-sidecar,sidecar,,https://github.com/jupyter-widgets/jupyterlab-sidecar,2018-03-26 09:23:58.000,2022-03-02 03:18:47.000000,2021-07-04 21:12:58,34.0,19.0,10.0,194.0,69.0,2021-03-11 01:34:17,0.5.1,,5322.0,1.0,3.0,3.0,13.0,https://pypi.org/project/sidecar,4569.0,,,,2.0,BSD-3-Clause,,@jupyter-widgets/jupyterlab-sidecar,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,753.0,,,,,,,,,,,,
140,SAS Kernel,True,A Jupyter kernel for SAS. This opens up all the data manipulation..,https://github.com/sassoftware/sas_kernel,,kernels,17,sassoftware/sas_kernel,sas_kernel,,https://github.com/sassoftware/sas_kernel,2016-04-01 16:19:50.000,2022-02-16 18:42:50.000000,2021-09-21 14:53:24,71.0,3.0,53.0,184.0,213.0,2021-07-14 17:27:18,2.4.11,,898.0,14.0,,,7.0,https://pypi.org/project/sas_kernel,898.0,,,,3.0,Apache-2.0,,,,,,,,,,,,,,,,
141,Spark Monitor,True,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,17,krishnan-r/sparkmonitor,sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,2017-05-31 09:13:01.000,2021-02-03 03:28:03.000000,2021-02-03 03:28:02,49.0,15.0,7.0,164.0,214.0,2018-05-29 18:46:14,0.0.9,2399.0,1746.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,1689.0,,,,2.0,Apache-2.0,,,,,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,914.0,,,,,,,
142,Rsession Proxy,True,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,17,jupyterhub/jupyter-rsession-proxy,jupyter-rsession-proxy,,https://github.com/jupyterhub/jupyter-rsession-proxy,2016-12-09 06:26:18.000,2022-03-29 01:55:15.000000,2021-12-22 18:40:06,61.0,25.0,43.0,89.0,219.0,,,,2453.0,,37.0,37.0,19.0,https://pypi.org/project/jupyter-rsession-proxy,2453.0,,,,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
143,First Use Authenticator,True,JupyterHub Authenticator that lets users set..,https://github.com/jupyterhub/firstuseauthenticator,,hub-auth,17,jupyterhub/firstuseauthenticator,jupyterhub-firstuseauthenticator,,https://github.com/jupyterhub/firstuseauthenticator,2016-10-25 03:09:14.000,2022-02-28 01:42:16.000000,2021-10-28 11:33:41,21.0,6.0,17.0,40.0,,2019-01-24 17:18:45,0.12,,5222.0,2.0,58.0,58.0,12.0,https://pypi.org/project/jupyterhub-firstuseauthenticator,5222.0,,,,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
