,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,updated_github_id,commit_count,trending,npm_id,npm_url,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,cran_id,go_id,gem_id,pypi,hex_id,bitbucket_id
45,elyra,True,Elyra extends JupyterLab Notebooks with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,23,elyra-ai/elyra,elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,Apache-2.0,2019-10-22 21:37:58.000,2023-08-14 23:34:05.000000,2023-06-19 16:00:23,292.0,251.0,1349.0,1652.0,2023-03-29 14:23:28,3.15.0,,3295.0,29.0,49.0,49.0,58.0,https://pypi.org/project/elyra,2229.0,https://anaconda.org/conda-forge/elyra,2023-06-16 19:21:23.887,38392.0,1.0,,,,,,,,,,,,,,,,,
46,pythreejs,True,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,23,jupyter-widgets/pythreejs,pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,,2013-12-23 17:02:11.000,2023-06-16 13:16:30.947000,2023-02-20 00:24:10,176.0,59.0,173.0,886.0,2022-08-31 09:02:38,2.4.1,,81462.0,18.0,26.0,26.0,30.0,https://pypi.org/project/pythreejs,71549.0,https://anaconda.org/conda-forge/pythreejs,2023-06-16 13:16:30.947,501348.0,2.0,,1723.0,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,4151.0,,,,,,,,,,,
47,itkwidgets,True,"Interactive Jupyter widgets to visualize images, point sets, and..",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,23,InsightSoftwareConsortium/itkwidgets,itkwidgets,,https://github.com/InsightSoftwareConsortium/itkwidgets,Apache-2.0,2018-02-15 01:43:39.000,2023-08-11 20:01:15.000000,2023-08-11 20:01:15,77.0,111.0,144.0,539.0,2023-03-02 22:39:14,0.32.6,85.0,5240.0,51.0,261.0,261.0,7.0,https://pypi.org/project/itkwidgets,4898.0,,,,2.0,,916.0,,itkwidgets,https://www.npmjs.com/package/itkwidgets,341.0,,,,,,,,,,,
48,nbval,True,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,23,computationalmodelling/nbval,nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,,2015-04-09 09:40:33.000,2023-08-08 00:32:38.000000,2023-01-11 11:27:13,46.0,38.0,65.0,411.0,,,,132866.0,8.0,2392.0,2392.0,33.0,https://pypi.org/project/nbval,128037.0,https://anaconda.org/conda-forge/nbval,2023-06-16 13:18:53.317,367037.0,2.0,,465.0,,,,,,,,,,,,,,,
49,Resource Usage,True,Jupyter Notebook Extension for monitoring your own Resource..,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,23,jupyter-server/jupyter-resource-usage,jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,BSD-2-Clause,2016-04-22 07:01:34.000,2023-08-02 13:45:47.000000,2023-08-02 13:45:47,95.0,36.0,44.0,391.0,2023-07-28 12:39:18,1.0.0,248.0,45786.0,12.0,416.0,416.0,33.0,https://pypi.org/project/jupyter-resource-usage,32507.0,https://anaconda.org/conda-forge/nbresuse,2023-06-16 19:18:24.900,544162.0,2.0,,,,,,,,,,,,,,,,,
50,Jupyter Client,True,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,23,jupyter/jupyter_client,jupyter-client,,https://github.com/jupyter/jupyter_client,BSD-3-Clause,2015-04-09 06:57:29.000,2023-08-17 11:19:02.000000,2023-08-01 09:45:35,254.0,162.0,195.0,326.0,2023-06-23 10:13:15,8.3.0,1245.0,22414215.0,47.0,,,129.0,https://pypi.org/project/jupyter-client,22414164.0,,,,2.0,,,,,,,,,,,,,,,,,
51,Metakernel,True,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,23,Calysto/metakernel,metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,BSD-3-Clause,2014-08-24 20:53:45.000,2023-07-10 17:36:32.644000,2023-07-10 14:17:26,84.0,30.0,115.0,317.0,2023-07-10 14:17:44,0.29.5,116.0,43765.0,54.0,761.0,761.0,33.0,https://pypi.org/project/metakernel,23442.0,https://anaconda.org/conda-forge/metakernel,2023-07-10 17:36:32.644,731464.0,1.0,,,,,,,,,,,,,,,,,
52,sos,True,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,23,vatlab/SOS,,,https://github.com/vatlab/sos,BSD-3-Clause,2016-02-13 00:46:46.000,2023-08-12 19:45:04.000000,2023-06-15 19:17:00,36.0,64.0,1377.0,255.0,2019-05-21 01:06:30,0.9.11,,,51.0,4486.0,4486.0,36.0,,,,,,2.0,,7588.0,,,,,,,,,,,,,,,
53,ipywebrtc,True,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,23,maartenbreddels/ipywebrtc,ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2023-06-16 13:24:24.196000,2023-03-06 12:26:30,36.0,30.0,28.0,229.0,,,,57513.0,8.0,857.0,857.0,9.0,https://pypi.org/project/ipywebrtc,52789.0,https://anaconda.org/conda-forge/ipywebrtc,2023-06-16 13:24:24.196,320312.0,2.0,,217.0,,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,276.0,,,,,,,,,,,
54,evidently,True,Interactive reports to analyze machine learning models during..,https://github.com/evidentlyai/evidently,,widgets,22,evidentlyai/evidently,,,https://github.com/evidentlyai/evidently,Apache-2.0,2020-11-25 15:20:08.000,2023-08-16 15:10:00.000000,2023-08-16 15:09:59,415.0,91.0,151.0,3784.0,2023-08-10 13:34:21,0.4.1,,,53.0,2228.0,2228.0,43.0,,,,,,2.0,,,,,,,,,,,,,,,,,
55,IRkernel,True,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,22,IRkernel/IRkernel,,r/r-irkernel,https://github.com/IRkernel/IRkernel,MIT,2014-02-26 02:57:07.000,2023-08-14 08:02:14.781131,2023-03-06 15:57:54,283.0,65.0,518.0,1640.0,2023-01-20 20:54:32,1.3.2,,15925.0,19.0,,,43.0,,,https://anaconda.org/r/r-irkernel,2023-06-16 13:05:29.034,134710.0,1.0,,599.0,,,,,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2023-08-14 08:02:14.781131,54.0,1661957.0,IRkernel,,,,,
56,repo2docker,True,Turn repositories into Jupyter-enabled Docker images.,https://github.com/jupyterhub/repo2docker,,notebook-tools,22,jupyterhub/repo2docker,jupyter-repo2docker,,https://github.com/jupyterhub/repo2docker,BSD-3-Clause,2017-05-09 08:36:30.000,2023-08-09 05:38:15.000000,2023-07-18 15:12:28,324.0,162.0,353.0,1520.0,2022-10-18 19:01:00,2022.10.0,,3186.0,12.0,186.0,186.0,119.0,https://pypi.org/project/jupyter-repo2docker,3186.0,,,,2.0,,,,,,,,,,,,,,,,,
57,JupyterLab Git,True,A Git extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-git,,lab-extensions,22,jupyterlab/jupyterlab-git,jupyterlab-git,conda-forge/jupyterlab-git,https://github.com/jupyterlab/jupyterlab-git,BSD-3-Clause,2017-06-20 17:31:00.000,2023-08-10 16:18:01.964000,2023-08-10 12:17:45,268.0,95.0,467.0,1292.0,2023-08-10 12:18:21,0.42.0,27.0,116489.0,50.0,2.0,2.0,91.0,https://pypi.org/project/jupyterlab-git,104256.0,https://anaconda.org/conda-forge/jupyterlab-git,2023-08-10 16:18:01.964,464866.0,1.0,,,-5.0,,,,,,,,,,,,,,
58,DataLab,True,Interactive tools and developer experiences for Big Data on..,https://github.com/googledatalab/datalab,,notebook-environments,22,googledatalab/datalab,datalab,,https://github.com/googledatalab/datalab,Apache-2.0,2014-08-06 18:37:34.000,2022-09-02 20:50:03.000000,2022-09-02 20:50:03,246.0,224.0,667.0,976.0,2021-08-16 19:04:35,1.2.20210816,,106993.0,19.0,,,53.0,https://pypi.org/project/datalab,106993.0,,,,2.0,,2055.0,,,,,,,,,,,,,,,
59,Bash Kernel,True,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,22,takluyver/bash_kernel,bash_kernel,,https://github.com/takluyver/bash_kernel,BSD-3-Clause,2014-06-27 00:27:25.000,2023-07-24 09:05:48.000000,2023-07-22 07:41:10,123.0,36.0,65.0,642.0,2023-06-29 13:27:37,0.9.1,,18392.0,2.0,164.0,164.0,18.0,https://pypi.org/project/bash_kernel,18392.0,,,,1.0,,105.0,7.0,,,,,,,,,,,,,,
60,Mapbox GL,True,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,22,mapbox/mapboxgl-jupyter,mapboxgl,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,133.0,34.0,67.0,637.0,2019-06-03 21:24:10,0.10.2,,12893.0,14.0,167.0,167.0,21.0,https://pypi.org/project/mapboxgl,12893.0,,,,2.0,,221.0,,,,,,,,,,,,,,,
61,Appmode,True,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,22,oschuett/appmode,appmode,conda-forge/appmode,https://github.com/oschuett/appmode,MIT,2017-03-17 13:33:53.000,2023-06-16 13:23:23.036000,2023-05-18 15:12:24,68.0,4.0,53.0,425.0,2023-05-18 14:28:00,0.9.0,,4514.0,9.0,349.0,349.0,9.0,https://pypi.org/project/appmode,1400.0,https://anaconda.org/conda-forge/appmode,2023-06-16 13:23:23.036,214904.0,2.0,,102.0,,,,,,,,,,,,,,,
62,OAuthenticator,True,OAuth + JupyterHub Authenticator = OAuthenticator.,https://github.com/jupyterhub/oauthenticator,,hub-auth,22,jupyterhub/oauthenticator,oauthenticator,conda-forge/oauthenticator,https://github.com/jupyterhub/oauthenticator,BSD-3-Clause,2014-09-23 21:37:06.000,2023-08-17 12:32:38.720000,2023-08-17 09:22:09,328.0,39.0,234.0,372.0,,,,45217.0,22.0,362.0,362.0,115.0,https://pypi.org/project/oauthenticator,44027.0,https://anaconda.org/conda-forge/oauthenticator,2023-08-17 12:32:38.720,40482.0,1.0,,,,,,,,,,,,,,,,,
63,ipycytoscape,True,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,22,QuantStack/ipycytoscape,,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,BSD-3-Clause,2020-02-05 13:46:52.000,2023-07-03 21:14:52.000000,2023-05-23 19:06:45,57.0,59.0,99.0,237.0,2022-03-28 22:52:15,1.3.1,3.0,7777.0,19.0,154.0,154.0,32.0,,,https://anaconda.org/conda-forge/ipycytoscape,2023-06-16 19:18:19.577,318858.0,2.0,cytoscape/ipycytoscape,716.0,,,,,,,,,,,,,,,
64,LDAP Authenticator,True,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,22,jupyterhub/ldapauthenticator,jupyterhub-ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,BSD-3-Clause,2016-01-17 05:11:49.000,2023-08-01 08:34:53.000000,2023-06-05 08:00:57,161.0,60.0,83.0,191.0,2018-06-14 12:02:35,1.2.2,,9054.0,3.0,115.0,115.0,32.0,https://pypi.org/project/jupyterhub-ldapauthenticator,8537.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2023-06-16 16:08:49.184,32061.0,1.0,,,,,,,,,,,,,,,,,
65,ipydatawidgets,True,A set of widgets to help facilitate reuse of large datasets..,https://github.com/vidartf/ipydatawidgets,,widgets,22,vidartf/ipydatawidgets,ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,,2017-07-31 17:37:26.000,2023-06-16 16:11:33.197000,2023-06-14 12:39:14,9.0,2.0,10.0,38.0,2023-06-14 12:41:06,4.3.5,,114285.0,8.0,890.0,890.0,5.0,https://pypi.org/project/ipydatawidgets,110413.0,https://anaconda.org/conda-forge/ipydatawidgets,2023-06-16 16:11:33.197,240111.0,2.0,,307.0,,,,,,,,,,,,,,,
66,gophernotes,True,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,21,gopherdata/gophernotes,,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2023-03-29 09:07:02.000000,2023-03-29 09:05:21,239.0,53.0,128.0,3656.0,2022-05-31 17:34:28,0.7.5,43.0,955.0,17.0,12.0,12.0,29.0,,,,,,2.0,,401.0,,,,,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,86942.0,,github.com/gopherdata/gophernotes,,,,
67,nbQA,True,Run any standard Python code quality tool on a Jupyter Notebook.,https://github.com/nbQA-dev/nbQA,,notebook-tools,21,nbQA-dev/nbQA,nbqa,,https://github.com/nbQA-dev/nbQA,MIT,2020-07-11 15:30:54.000,2023-08-15 06:29:06.000000,2023-08-15 06:29:06,38.0,7.0,278.0,849.0,2023-04-02 18:18:43,1.7.0,,75533.0,1.0,,,25.0,https://pypi.org/project/nbqa,75533.0,,,,2.0,,628.0,,,,,,,,,,,,,,,
68,notedown,True,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,21,aaren/notedown,notedown,conda-forge/notedown,https://github.com/aaren/notedown,BSD-2-Clause,2014-02-17 17:28:59.000,2023-06-16 16:08:46.317000,2017-11-16 19:29:56,92.0,40.0,29.0,845.0,,,,8324.0,1.0,231.0,231.0,7.0,https://pypi.org/project/notedown,7756.0,https://anaconda.org/conda-forge/notedown,2023-06-16 16:08:46.317,35255.0,2.0,,264.0,,,,,,,,,,,,,,,
69,JupyterLab Latex,True,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,21,jupyterlab/jupyterlab-latex,jupyterlab_latex,,https://github.com/jupyterlab/jupyterlab-latex,BSD-3-Clause,2017-10-24 02:12:37.000,2023-07-19 03:12:56.000000,2023-07-09 18:51:29,62.0,32.0,57.0,562.0,2023-05-31 04:26:11,3.2.0,,2037.0,2.0,5.0,5.0,23.0,https://pypi.org/project/jupyterlab_latex,1453.0,,,,1.0,,443.0,,@jupyterlab/latex,https://www.npmjs.com/package/@jupyterlab/latex,584.0,,,,,,,,,,,
70,DockerSpawner,True,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,21,jupyterhub/dockerspawner,dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,BSD-3-Clause,2014-09-26 20:08:26.000,2023-08-10 10:05:56.000000,2023-08-10 09:19:23,289.0,23.0,242.0,457.0,,,,32829.0,4.0,164.0,164.0,67.0,https://pypi.org/project/dockerspawner,32501.0,https://anaconda.org/conda-forge/dockerspawner,2023-06-16 16:11:56.911,18737.0,1.0,,,,,,,,,,,,,,,,,
71,mkdocs-jupyter,True,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,21,danielfrg/mkdocs-jupyter,mkdocs-jupyter,,https://github.com/danielfrg/mkdocs-jupyter,Apache-2.0,2019-12-18 02:11:34.000,2023-08-15 03:20:31.000000,2023-08-15 03:20:30,36.0,23.0,72.0,276.0,,,,85699.0,,1416.0,1416.0,19.0,https://pypi.org/project/mkdocs-jupyter,85699.0,,,,2.0,,,,,,,,,,,,,,,,,
72,jupyter-console,True,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,21,jupyter/jupyter_console,jupyter-console,,https://github.com/jupyter/jupyter_console,BSD-3-Clause,2015-04-09 06:58:55.000,2023-05-10 15:25:40.000000,2023-03-06 14:13:15,143.0,60.0,93.0,222.0,2023-03-06 14:13:35,6.6.3,301.0,5391793.0,10.0,,,60.0,https://pypi.org/project/jupyter-console,5391776.0,,,,3.0,,,,,,,,,,,,,,,,,
73,nbgitpuller,True,Jupyter server extension to sync a git repository one-way to a..,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,21,jupyterhub/nbgitpuller,nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,BSD-3-Clause,2017-05-24 19:41:10.000,2023-08-07 11:09:29.679000,2023-08-07 09:02:40,72.0,61.0,86.0,183.0,,,,30694.0,13.0,658.0,658.0,30.0,https://pypi.org/project/nbgitpuller,28683.0,https://anaconda.org/conda-forge/nbgitpuller,2023-08-07 11:09:29.679,72416.0,2.0,,,,,,,,,,,,,,,,,
74,Jupyter Sphinx,True,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,21,jupyter/jupyter-sphinx,jupyter_sphinx,,https://github.com/jupyter/jupyter-sphinx,BSD-3-Clause,2016-11-15 18:36:37.000,2023-08-01 18:26:35.000000,2022-06-25 19:26:22,57.0,51.0,86.0,166.0,2022-06-25 19:35:21,0.4.0,,76308.0,4.0,,,25.0,https://pypi.org/project/jupyter_sphinx,76308.0,,,,2.0,,372.0,,,,,,,,,,,,,,,
75,ipyvue,True,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,21,mariobuikhuizen/ipyvue,ipyvue,conda-forge/ipyvue,https://github.com/widgetti/ipyvue,MIT,2019-08-11 10:10:05.000,2023-06-28 18:05:27.000000,2023-06-16 12:52:37,13.0,4.0,6.0,52.0,2021-11-19 19:10:31,1.7.0,,157733.0,20.0,534.0,534.0,4.0,https://pypi.org/project/ipyvue,155628.0,https://anaconda.org/conda-forge/ipyvue,2023-06-16 16:16:23.273,101067.0,3.0,widgetti/ipyvue,117.0,,,,,,,,,,,,,,,
76,docker-python,True,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,20,kaggle/docker-python,,,https://github.com/Kaggle/docker-python,Apache-2.0,2015-04-14 01:45:38.000,2023-08-17 05:00:47.000000,2023-08-16 15:50:18,857.0,15.0,306.0,2382.0,2023-07-08 23:06:46,c9685df01da5eb87edda0deeba7af579b10f8e27d22811b0c2b32be3078465ed,,1946.0,100.0,,,152.0,,,,,,3.0,,,,,,,kaggle/python,https://hub.docker.com/r/kaggle/python,2023-07-08 22:58:34.518300,170.0,194682.0,,,,,,
77,nbviewer,True,nbconvert as a web service: Render Jupyter Notebooks as static web..,https://github.com/jupyter/nbviewer,,notebook-sharing,20,jupyter/nbviewer,,,https://github.com/jupyter/nbviewer,BSD-3-Clause,2012-08-05 11:42:33.000,2023-08-14 23:13:34.000000,2023-01-27 08:04:32,514.0,173.0,405.0,2145.0,,,,21098.0,,12.0,12.0,96.0,,,,,,3.0,,,,,,,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2023-01-27 08:07:14.487852,33.0,2785037.0,,,,,,
78,gmaps,True,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,20,pbugnion/gmaps,gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2023-06-16 13:23:14.332000,2019-07-22 06:22:45,146.0,73.0,137.0,754.0,2016-01-02 19:06:03,0.2,,11511.0,20.0,3.0,3.0,16.0,https://pypi.org/project/gmaps,6294.0,https://anaconda.org/conda-forge/gmaps,2023-06-16 13:23:14.332,306723.0,3.0,,1380.0,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,1128.0,,,,,,,,,,,
79,JupyterLab Debugger,True,"A visual debugger for Jupyter notebooks, consoles, and..",https://github.com/jupyterlab/debugger,,lab-extensions,20,jupyterlab/debugger,,,https://github.com/jupyterlab/debugger,BSD-3-Clause,2019-07-19 18:19:17.000,2022-03-15 11:03:46.000000,2021-03-31 14:20:34,39.0,17.0,245.0,555.0,2020-12-10 14:31:28,0.3.7,,81492.0,28.0,,,11.0,,,,,,1.0,,1174.0,,@jupyterlab/debugger,https://www.npmjs.com/package/@jupyterlab/debugger,81492.0,,,,,,,,,,,
80,KubeSpawner,True,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,20,jupyterhub/kubespawner,jupyterhub-kubespawner,,https://github.com/jupyterhub/kubespawner,BSD-3-Clause,2015-11-21 07:02:52.000,2023-08-14 07:51:10.000000,2023-08-14 07:51:10,279.0,71.0,267.0,483.0,,,,52381.0,,135.0,135.0,82.0,https://pypi.org/project/jupyterhub-kubespawner,52381.0,,,,2.0,,,,,,,,,,,,,,,,,
81,vega,True,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,20,vega/ipyvega,vega,conda-forge/vega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2023-08-01 02:21:14.000000,2023-08-01 02:20:09,60.0,11.0,91.0,360.0,2023-07-18 13:09:18,4.0.0,,16503.0,28.0,2.0,2.0,14.0,https://pypi.org/project/vega,9921.0,https://anaconda.org/conda-forge/vega,2023-06-16 13:18:03.216,566099.0,3.0,,642.0,,,,,,,,,,,,,,,
82,ipytest,True,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,20,chmp/ipytest,ipytest,,https://github.com/chmp/ipytest,MIT,2016-02-07 20:24:41.000,2023-05-19 07:54:53.000000,2023-05-19 07:54:10,19.0,1.0,56.0,269.0,2023-05-19 07:54:53,0.13.3,,16579.0,20.0,297.0,297.0,5.0,https://pypi.org/project/ipytest,16579.0,,,,3.0,,,,,,,,,,,,,,,,,
83,OCaml Kernel,True,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,20,akabe/ocaml-jupyter,,,https://github.com/akabe/ocaml-jupyter,MIT,2017-07-14 14:15:05.000,2023-08-11 05:33:07.000000,2023-08-11 05:18:21,38.0,6.0,72.0,260.0,2023-08-11 02:56:40,2.8.3,94934.0,1300.0,35.0,,,23.0,,,,,,2.0,,385.0,,,,,,,,,,,,,,,
84,gator,True,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,20,mamba-org/gator,,conda-forge/mamba_gator,https://github.com/mamba-org/gator,BSD-3-Clause,2018-08-02 05:15:23.000,2023-08-08 07:03:25.000000,2023-08-08 07:03:24,26.0,15.0,41.0,244.0,2023-05-05 13:00:11,5.2.1,2.0,1092.0,30.0,4.0,4.0,26.0,,,https://anaconda.org/conda-forge/mamba_gator,2023-06-16 19:23:51.106,34623.0,2.0,,623.0,,@mamba-org/gator-lab,https://www.npmjs.com/package/@mamba-org/gator-lab,43.0,,,,,,,,,,,
85,JupyterLab Spellchecker,True,Spellchecker for JupyterLab notebook markdown cells..,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,20,ijmbarr/jupyterlab_spellchecker,,,https://github.com/jupyterlab-contrib/spellchecker,BSD-3-Clause,2018-04-02 07:47:30.000,2023-07-28 20:17:21.000000,2023-07-28 20:05:17,17.0,17.0,38.0,184.0,2023-07-28 20:17:21,0.8.4,,912.0,13.0,172.0,172.0,6.0,,,,,,1.0,jupyterlab-contrib/spellchecker,217.0,,@ijmbarr/jupyterlab_spellchecker,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,912.0,,,,,,,,,,,
86,Native Authenticator,True,JupyterHub-native user authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,20,jupyterhub/nativeauthenticator,jupyterhub-nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,BSD-3-Clause,2018-12-03 17:38:18.000,2023-08-01 11:38:26.000000,2023-08-01 11:38:25,59.0,27.0,73.0,63.0,2021-10-19 17:24:48,1.0.5,,9825.0,3.0,57.0,57.0,22.0,https://pypi.org/project/jupyterhub-nativeauthenticator,9825.0,,,,2.0,,,,,,,,,,,,,,,,,
87,Hydrogen,True,"Run code interactively, inspect data, and plot. All the power of Jupyter..",https://github.com/nteract/hydrogen,,notebook-environments,19,nteract/hydrogen,,,https://github.com/nteract/hydrogen,MIT,2015-05-11 01:16:55.000,2023-08-13 19:57:47.000000,2023-01-10 01:11:13,327.0,170.0,1102.0,3871.0,2023-01-10 01:02:49,2.16.5,,,92.0,,,90.0,,,,,,3.0,,2371.0,,,,,,,,,,,,,,,
88,IJulia.jl,True,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,19,JuliaLang/IJulia.jl,,,https://github.com/JuliaLang/IJulia.jl,MIT,2013-03-05 18:20:21.000,2023-06-02 22:50:55.000000,2023-06-02 22:48:38,394.0,121.0,700.0,2663.0,2023-06-02 17:41:48,1.24.2,,,45.0,,,106.0,,,,,,2.0,,718.0,,,,,,,,,,,,,,,
89,IJavascript,True,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,19,n-riesco/ijavascript,,,https://github.com/n-riesco/ijavascript,,2015-02-02 15:46:34.000,2022-12-28 22:18:25.000000,2022-12-28 22:18:25,148.0,53.0,186.0,2061.0,2021-11-15 23:43:33,5.2.1,,1995.0,33.0,77.0,77.0,17.0,,,,,,2.0,,332.0,,ijavascript,https://www.npmjs.com/package/ijavascript,1995.0,,,,,,,,,,,
90,colabcode,True,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,19,abhishekkrthakur/colabcode,colabcode,,https://github.com/abhishekkrthakur/colabcode,MIT,2020-09-09 10:06:26.000,2023-05-31 15:54:53.000000,2021-06-11 15:16:36,259.0,43.0,33.0,1953.0,,,,2967.0,,134.0,134.0,8.0,https://pypi.org/project/colabcode,2967.0,,,,3.0,,44.0,,,,,,,,,,,,,,,
91,almond,True,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,19,almond-sh/almond,,,https://github.com/almond-sh/almond,BSD-3-Clause,2015-03-10 22:48:50.000,2023-08-14 23:07:48.000000,2023-07-26 16:14:19,223.0,110.0,204.0,1542.0,2023-05-15 14:58:56,0.13.14,2139.0,213.0,64.0,,,40.0,,,,,,2.0,,,,,,,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2023-07-17 13:12:50.397725,6.0,18006.0,,,,,,
92,pyforest,True,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,19,8080labs/pyforest,pyforest,,https://github.com/8080labs/pyforest,MIT,2019-08-12 07:35:46.000,2023-06-07 10:33:18.000000,2021-06-14 15:04:41,191.0,12.0,14.0,1044.0,2019-09-02 14:01:33,0.1.2,,9105.0,1.0,,,13.0,https://pypi.org/project/pyforest,9105.0,,,,2.0,,196.0,,,,,,,,,,,,,,,
93,Variable Inspector,True,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,19,lckr/jupyterlab-variableInspector,,,https://github.com/lckr/jupyterlab-variableInspector,BSD-3-Clause,2018-06-13 18:16:02.000,2023-06-01 15:29:33.000000,2023-01-10 15:02:24,83.0,41.0,123.0,1001.0,2021-04-10 11:39:23,3.0.7,,2937.0,6.0,5.0,5.0,19.0,,,,,,2.0,,169.0,,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,2937.0,,,,,,,,,,,
