,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,updated_github_id,npm_id,npm_url,npm_monthly_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,go_id,cran_id,pypi,gem_id,hex_id,bitbucket_id
94,OCaml Kernel,True,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,19,akabe/ocaml-jupyter,,,https://github.com/akabe/ocaml-jupyter,MIT,2017-07-14 14:15:05.000,2022-04-10 08:21:20.000000,2022-04-10 07:57:57,29.0,2.0,68.0,220.0,372.0,2022-04-10 08:38:48,2.8.0,66414.0,1125.0,32.0,,,18.0,,,,,,2.0,,,,,,,,,,,,,,,,
95,jupyter-console,True,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,19,jupyter/jupyter_console,jupyter-console,,https://github.com/jupyter/jupyter_console,,2015-04-09 06:58:55.000,2022-03-07 16:00:33.000000,2022-03-07 16:00:25,125.0,56.0,88.0,192.0,,2022-03-07 16:01:45,6.4.3,35.0,5816205.0,3.0,,,58.0,https://pypi.org/project/jupyter-console,5816194.0,,,,3.0,,,,,,,,,,,,,,,,
96,Spylon Kernel,True,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,19,Valassis-Digital-Media/spylon-kernel,spylon-kernel,conda-forge/spylon-kernel,https://github.com/vericast/spylon-kernel,,2016-11-21 02:23:14.000,2021-06-10 08:02:43.000000,2018-09-20 15:43:57,27.0,17.0,18.0,162.0,188.0,2017-03-05 04:26:44,0.2.0,,13064.0,8.0,82.0,82.0,6.0,https://pypi.org/project/spylon-kernel,11694.0,https://anaconda.org/conda-forge/spylon-kernel,2018-10-05 21:02:27.447,87735.0,2.0,vericast/spylon-kernel,,,,,,,,,,,,,,,
97,jupyter-packaging,True,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,19,jupyter/jupyter-packaging,jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,BSD-3-Clause,2017-03-04 19:38:49.000,2022-05-31 14:53:47.000000,2022-05-31 14:53:43,42.0,10.0,28.0,57.0,,2022-05-31 14:54:28,0.12.1,14.0,290351.0,30.0,,,28.0,https://pypi.org/project/jupyter-packaging,280499.0,https://anaconda.org/conda-forge/jupyter-packaging,2022-03-25 03:27:55.931,246318.0,3.0,,,,,,,,,,,,,,,,
98,ipydagred3,True,ipywidgets library for drawing directed acyclic graphs in..,https://github.com/timkpaine/ipydagred3,,widgets,19,timkpaine/ipydagred3,ipydagred3,,https://github.com/timkpaine/ipydagred3,Apache-2.0,2020-02-29 23:01:15.000,2022-06-01 21:00:21.000000,2022-06-01 21:00:20,5.0,3.0,16.0,36.0,,2022-05-06 22:45:47,0.3.6,,107329.0,15.0,11.0,11.0,3.0,https://pypi.org/project/ipydagred3,315.0,,,,3.0,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,107014.0,,,,,,,,,,,,
99,ipydatawidgets,True,A set of widgets to help facilitate reuse of large datasets..,https://github.com/vidartf/ipydatawidgets,,widgets,19,vidartf/ipydatawidgets,ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,,2017-07-31 17:37:26.000,2022-05-23 09:12:47.321000,2022-05-19 10:50:15,7.0,3.0,6.0,28.0,287.0,,,,66382.0,7.0,503.0,503.0,5.0,https://pypi.org/project/ipydatawidgets,63280.0,https://anaconda.org/conda-forge/ipydatawidgets,2022-05-23 09:12:47.321,148901.0,3.0,,,,,,,,,,,,,,,,
100,ML Workspace,True,All-in-one web-based IDE specialized for machine learning and..,https://github.com/ml-tooling/ml-workspace,,notebook-environments,18,ml-tooling/ml-workspace,,,https://github.com/ml-tooling/ml-workspace,Apache-2.0,2019-05-27 16:55:15.000,2022-02-03 21:26:52.000000,2021-11-22 20:42:15,317.0,5.0,77.0,2597.0,,2021-07-13 22:12:59,0.13.2,,13661.0,4.0,,,11.0,,,,,,3.0,,,,,,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,22.0,505488.0,,,,,,
101,xeus-cling,True,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,18,jupyter-xeus/xeus-cling,,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,BSD-3-Clause,2017-04-20 15:35:44.000,2022-03-08 22:30:52.790000,2022-01-17 13:34:34,236.0,132.0,115.0,2221.0,472.0,,,,3416.0,15.0,,,20.0,,,https://anaconda.org/conda-forge/xeus-cling,2022-03-08 22:30:52.790,143485.0,2.0,,,,,,,,,,,,,,,,
102,BinderHub,True,"Run your code in the cloud, with technology so advanced, it feels..",https://github.com/jupyterhub/binderhub,,notebook-sharing,18,jupyterhub/binderhub,,,https://github.com/jupyterhub/binderhub,BSD-3-Clause,2017-04-26 00:28:26.000,2022-05-30 14:36:37.000000,2022-05-30 14:36:36,313.0,177.0,447.0,2134.0,2694.0,,,,,1.0,6.0,6.0,83.0,,,,,,3.0,,,,,,,,,,,,,binderhub,,,
103,pyforest,True,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,18,8080labs/pyforest,pyforest,,https://github.com/8080labs/pyforest,MIT,2019-08-12 07:35:46.000,2022-03-21 19:03:41.000000,2021-06-14 15:04:41,179.0,9.0,14.0,967.0,196.0,2019-09-02 14:01:33,0.1.2,,9853.0,1.0,,,13.0,https://pypi.org/project/pyforest,9853.0,,,,2.0,,,,,,,,,,,,,,,,
104,notedown,True,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,18,aaren/notedown,notedown,conda-forge/notedown,https://github.com/aaren/notedown,BSD-2-Clause,2014-02-17 17:28:59.000,2021-10-18 21:21:21.000000,2017-11-16 19:29:56,91.0,39.0,29.0,823.0,264.0,,,,5215.0,1.0,177.0,177.0,7.0,https://pypi.org/project/notedown,4519.0,https://anaconda.org/conda-forge/notedown,2018-06-07 01:28:24.567,33442.0,3.0,,,,,,,,,,,,,,,,
105,IJava,True,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,18,SpencerPark/IJava,,,https://github.com/SpencerPark/IJava,MIT,2017-10-08 04:42:46.000,2022-05-25 03:24:04.000000,2019-12-08 22:22:20,153.0,66.0,57.0,782.0,90.0,2019-05-06 03:28:50,1.3.0,82045.0,1709.0,5.0,,,4.0,,,,,,2.0,,,,,,,,,,,,,,,,
106,IRuby,True,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,18,SciRuby/iruby,,,https://github.com/SciRuby/iruby,MIT,2015-03-03 18:05:50.000,2022-05-20 21:21:20.000000,2022-02-17 09:42:09,18.0,44.0,140.0,708.0,713.0,2021-08-17 16:20:34,0.7.4,15.0,18.0,10.0,159.0,159.0,44.0,,,,,,2.0,,,,,,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2021-09-28 04:43:56.581044,3.0,1638.0,,,,iruby,,
107,Code Formatter,True,A universal code formatter for JupyterLab.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,18,ryantam626/jupyterlab_code_formatter,jupyterlab_code_formatter,,https://github.com/ryantam626/jupyterlab_code_formatter,MIT,2018-08-12 20:50:17.000,2022-05-20 09:23:02.000000,2022-05-01 16:53:22,44.0,20.0,129.0,550.0,384.0,,,,41255.0,,,,31.0,https://pypi.org/project/jupyterlab_code_formatter,35145.0,,,,2.0,,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,6110.0,,,,,,,,,,,,
108,JupyterLab Latex,True,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,18,jupyterlab/jupyterlab-latex,jupyterlab_latex,,https://github.com/jupyterlab/jupyterlab-latex,BSD-3-Clause,2017-10-24 02:12:37.000,2022-04-24 18:21:26.000000,2022-04-12 21:28:47,58.0,27.0,55.0,518.0,430.0,2021-09-15 15:34:35,3.1.0,,4163.0,1.0,2.0,2.0,21.0,https://pypi.org/project/jupyterlab_latex,2870.0,,,,2.0,,@jupyterlab/latex,https://www.npmjs.com/package/@jupyterlab/latex,1293.0,,,,,,,,,,,,
109,nb_conda_kernels,True,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,18,Anaconda-Platform/nb_conda_kernels,,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,BSD-3-Clause,2015-12-10 16:11:42.000,2022-02-14 03:58:59.101000,2020-11-30 15:55:07,55.0,34.0,98.0,450.0,335.0,2020-09-05 22:35:32,2.3.0,,8574.0,11.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda_kernels,2022-02-14 03:58:59.101,617364.0,2.0,,,,,,,,,,,,,,,,
110,tributary,True,Streaming reactive and dataflow graphs in Python.,https://github.com/timkpaine/tributary,,widgets,18,timkpaine/tributary,tributary,conda-forge/tributary,https://github.com/timkpaine/tributary,Apache-2.0,2018-09-08 02:58:57.000,2022-06-01 21:06:18.000000,2022-06-01 21:05:34,32.0,9.0,73.0,368.0,,2022-05-11 00:36:32,0.2.0,,887.0,13.0,22.0,22.0,7.0,https://pypi.org/project/tributary,183.0,https://anaconda.org/conda-forge/tributary,2022-05-17 02:09:09.609,16916.0,3.0,,,,,,,,,,,,,,,,
111,vega,True,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,18,vega/ipyvega,vega,conda-forge/vega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2022-06-01 01:16:07.000000,2022-06-01 01:16:06,55.0,12.0,82.0,330.0,582.0,,,,12398.0,27.0,,,11.0,https://pypi.org/project/vega,5702.0,https://anaconda.org/conda-forge/vega,2022-02-10 13:26:24.004,482139.0,3.0,,,,,,,,,,,,,,,,
112,JupyterLab GitHub,True,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,18,jupyterlab/jupyterlab-github,jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,BSD-3-Clause,2017-10-15 17:18:11.000,2022-04-09 01:30:39.000000,2021-12-10 09:26:11,86.0,21.0,36.0,326.0,228.0,2021-11-27 17:02:34,3.0.1,,2628.0,6.0,2.0,2.0,15.0,https://pypi.org/project/jupyterlab-github,907.0,,,,2.0,,@jupyterlab/github,https://www.npmjs.com/package/@jupyterlab/github,1721.0,,,,,,,,,,,,
113,JupyterLab Templates,True,Support for jupyter notebook templates in jupyterlab.,https://github.com/jpmorganchase/jupyterlab_templates,,lab-extensions,18,jpmorganchase/jupyterlab_templates,jupyterlab_templates,,https://github.com/jpmorganchase/jupyterlab_templates,Apache-2.0,2018-03-17 21:38:11.000,2022-04-09 13:35:22.000000,2022-04-09 13:35:21,50.0,8.0,70.0,300.0,,2021-03-28 03:19:03,0.3.1,,11936.0,13.0,4.0,4.0,14.0,https://pypi.org/project/jupyterlab_templates,8855.0,,,,2.0,,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,3081.0,,,,,,,,,,,,
114,dask-labextension,True,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,18,dask/dask-labextension,dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,BSD-3-Clause,2016-09-26 19:01:37.000,2022-05-16 19:14:25.000000,2022-05-16 19:13:34,49.0,37.0,90.0,264.0,,2022-01-08 01:09:14,5.2.0,,23669.0,16.0,,,19.0,https://pypi.org/project/dask-labextension,6102.0,https://anaconda.org/conda-forge/dask-labextension,2022-01-08 15:40:51.016,542998.0,2.0,,dask-labextension,https://www.npmjs.com/package/dask-labextension,2484.0,,,,,,,,,,,,
115,scrapbook,True,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,18,nteract/scrapbook,nteract-scrapbook,,https://github.com/nteract/scrapbook,BSD-3-Clause,2018-10-22 04:17:04.000,2022-04-13 16:57:46.000000,2022-04-13 16:57:42,24.0,23.0,25.0,241.0,,,,,48731.0,,128.0,128.0,11.0,https://pypi.org/project/nteract-scrapbook,48731.0,,,,3.0,,,,,,,,,,,,,,,,
116,JupyterLab System Monitor,True,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,18,jtpio/jupyterlab-system-monitor,,,https://github.com/jtpio/jupyterlab-system-monitor,BSD-3-Clause,2019-07-13 12:31:51.000,2022-04-09 05:41:03.000000,2022-02-15 08:27:46,29.0,19.0,20.0,240.0,,2021-02-04 22:39:49,0.8.0,,7136.0,2.0,40.0,40.0,7.0,,,,,,2.0,,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,7136.0,,,,,,,,,,,,
117,SAS Kernel,True,A Jupyter kernel for SAS. This opens up all the data manipulation..,https://github.com/sassoftware/sas_kernel,,kernels,18,sassoftware/sas_kernel,sas_kernel,,https://github.com/sassoftware/sas_kernel,Apache-2.0,2016-04-01 16:19:50.000,2022-06-01 15:55:57.000000,2022-06-01 15:55:57,71.0,3.0,53.0,186.0,213.0,2021-07-14 17:27:18,2.4.11,,1354.0,14.0,,,7.0,https://pypi.org/project/sas_kernel,1354.0,,,,2.0,,,,,,,,,,,,,,,,
118,Spark Monitor,True,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,18,krishnan-r/sparkmonitor,sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,Apache-2.0,2017-05-31 09:13:01.000,2022-05-16 18:45:37.000000,2022-05-16 18:45:37,50.0,15.0,7.0,164.0,215.0,2018-05-29 18:46:14,0.0.9,2402.0,1655.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,1600.0,,,,2.0,,,,,,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,915.0,,,,,,
119,Darcula Theme,True,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,18,telamonian/theme-darcula,,,https://github.com/telamonian/theme-darcula,BSD-3-Clause,2019-01-21 04:39:42.000,2022-04-09 06:02:36.000000,2021-08-26 08:02:18,21.0,7.0,16.0,144.0,111.0,,,,1408.0,,315.0,315.0,7.0,,,,,,1.0,,@telamonian/theme-darcula,https://www.npmjs.com/package/@telamonian/theme-darcula,1408.0,,,,,,,,,,,,
120,LTI Authenticator,True,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,18,jupyterhub/ltiauthenticator,jupyterhub-ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,BSD-3-Clause,2017-12-15 02:54:15.000,2022-06-02 12:58:53.000000,2022-06-02 12:58:52,40.0,4.0,28.0,53.0,,2021-11-15 20:10:09,1.3.0,,3114.0,6.0,76.0,76.0,13.0,https://pypi.org/project/jupyterhub-ltiauthenticator,3114.0,,,,2.0,,,,,,,,,,,,,,,,
121,Native Authenticator,True,JupyterHub-native user authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,18,jupyterhub/nativeauthenticator,jupyterhub-nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,BSD-3-Clause,2018-12-03 17:38:18.000,2022-05-17 12:21:20.000000,2022-05-17 12:21:20,51.0,22.0,69.0,50.0,,2021-10-19 17:24:48,1.0.5,,5407.0,3.0,38.0,38.0,21.0,https://pypi.org/project/jupyterhub-nativeauthenticator,5407.0,,,,2.0,,,,,,,,,,,,,,,,
122,ipyvue,True,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,18,mariobuikhuizen/ipyvue,ipyvue,conda-forge/ipyvue,https://github.com/widgetti/ipyvue,MIT,2019-08-11 10:10:05.000,2022-05-25 19:40:14.000000,2021-12-10 13:35:55,11.0,3.0,4.0,39.0,86.0,2021-11-19 19:10:31,1.7.0,,52786.0,18.0,17.0,17.0,3.0,https://pypi.org/project/ipyvue,51404.0,https://anaconda.org/conda-forge/ipyvue,2021-10-28 12:53:01.039,47010.0,3.0,widgetti/ipyvue,,,,,,,,,,,,,,,
123,ipyparallel,True,Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,17,ipython/ipyparallel,ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2022-05-31 07:37:56.000000,2022-05-31 07:37:56,850.0,52.0,278.0,2199.0,,,,,56120.0,22.0,,,110.0,https://pypi.org/project/ipyparallel,47883.0,https://anaconda.org/conda-forge/ipyparallel,2022-05-10 12:00:39.038,609590.0,3.0,,,,,,,,,,,,,,,,
124,JupyterLab Vim,True,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,17,jwkvam/jupyterlab-vim,,,https://github.com/jwkvam/jupyterlab-vim,MIT,2017-12-02 21:16:38.000,2022-04-08 23:05:35.000000,2019-07-16 04:37:36,74.0,55.0,42.0,910.0,60.0,2019-07-16 04:33:54,0.11.0,,443.0,14.0,3.0,3.0,8.0,,,,,,2.0,,jupyterlab_vim,https://www.npmjs.com/package/jupyterlab_vim,443.0,,,,,,,,,,,,
125,Enterprise Gateway,True,"A lightweight, multi-tenant, scalable and secure gateway..",https://github.com/jupyter-server/enterprise_gateway,,kernels,17,jupyter/enterprise_gateway,jupyter_enterprise_gateway,,https://github.com/jupyter-server/enterprise_gateway,,2017-04-21 16:05:14.000,2022-06-02 08:27:20.000000,2022-05-30 20:53:06,168.0,55.0,458.0,509.0,,2022-01-27 22:17:10,2.6.0,17197.0,1441.0,29.0,,,96.0,https://pypi.org/project/jupyter_enterprise_gateway,1134.0,,,,3.0,jupyter-server/enterprise_gateway,,,,,,,,,,,,,,,
126,nbQA,True,Run any standard Python code quality tool on a Jupyter Notebook.,https://github.com/nbQA-dev/nbQA,,notebook-tools,17,nbQA-dev/nbQA,nbqa,,https://github.com/nbQA-dev/nbQA,MIT,2020-07-11 15:30:54.000,2022-05-30 18:15:34.000000,2022-04-25 21:20:30,30.0,4.0,245.0,501.0,608.0,,,,30603.0,,,,18.0,https://pypi.org/project/nbqa,30603.0,,,,3.0,,,,,,,,,,,,,,,,
127,GPU Dashboards,True,A JupyterLab extension for displaying dashboards of GPU..,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,17,rapidsai/jupyterlab-nvdashboard,jupyterlab-nvdashboard,,https://github.com/rapidsai/jupyterlab-nvdashboard,BSD-3-Clause,2019-08-12 15:22:10.000,2022-05-23 14:14:59.000000,2022-05-23 14:14:59,54.0,23.0,30.0,467.0,,2022-05-10 19:35:57,0.7.0,,5162.0,3.0,,,16.0,https://pypi.org/project/jupyterlab-nvdashboard,3051.0,,,,2.0,,jupyterlab-nvdashboard,https://www.npmjs.com/package/jupyterlab-nvdashboard,2111.0,,,,,,,,,,,,
128,JupyterLab Renderers,True,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,17,jupyterlab/jupyter-renderers,,,https://github.com/jupyterlab/jupyter-renderers,BSD-3-Clause,2017-06-08 16:59:07.000,2022-04-09 06:58:48.000000,2022-04-09 06:58:38,64.0,29.0,71.0,439.0,552.0,,,,1365.0,,1.0,1.0,25.0,,,,,,3.0,,@jupyterlab/geojson-extension,https://www.npmjs.com/package/@jupyterlab/geojson-extension,1365.0,,,,,,,,,,,,
129,Matlab Kernel,True,Jupyter Kernel for Matlab.,https://github.com/Calysto/matlab_kernel,,kernels,17,calysto/matlab_kernel,matlab_kernel,,https://github.com/Calysto/matlab_kernel,,2015-01-31 12:51:06.000,2022-05-09 10:21:04.000000,2022-05-09 10:21:01,73.0,25.0,104.0,431.0,216.0,2022-05-09 10:21:42,0.17.1,,1665.0,3.0,,,18.0,https://pypi.org/project/matlab_kernel,1665.0,,,,3.0,,,,,,,,,,,,,,,,
130,commuter,True,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,17,nteract/commuter,,,https://github.com/nteract/commuter,BSD-3-Clause,2017-01-03 22:23:32.000,2022-04-28 20:50:09.000000,2022-04-28 20:49:58,64.0,51.0,39.0,425.0,640.0,,,,323.0,,3.0,3.0,27.0,,,,,,3.0,,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,323.0,,,,,,,,,,,,
131,Kernel Gateway,True,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,17,jupyter/kernel_gateway,jupyter-kernel-gateway,,https://github.com/jupyter-server/kernel_gateway,,2015-09-21 15:34:11.000,2022-03-12 12:39:32.000000,2022-03-12 12:39:32,113.0,14.0,162.0,384.0,561.0,2021-08-25 00:19:46,2.5.1,105.0,9188.0,9.0,,,44.0,https://pypi.org/project/jupyter-kernel-gateway,9186.0,,,,3.0,jupyter-server/kernel_gateway,,,,,,,,,,,,,,,
132,JupyterLab Google Drive,True,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,17,jupyterlab/jupyterlab-google-drive,,,https://github.com/jupyterlab/jupyterlab-google-drive,BSD-3-Clause,2016-12-17 01:40:45.000,2022-04-28 22:46:33.000000,2022-04-28 22:45:01,69.0,32.0,65.0,361.0,515.0,2018-02-05 18:54:22,0.11.1,,951.0,12.0,2.0,2.0,16.0,,,,,,2.0,,@jupyterlab/google-drive,https://www.npmjs.com/package/@jupyterlab/google-drive,951.0,,,,,,,,,,,,
133,ThebeLab,True,ThebeLab: turning static HTML pages into live documents.,https://github.com/executablebooks/thebe,,notebook-sharing,17,executablebooks/thebe,,,https://github.com/executablebooks/thebe,BSD-3-Clause,2017-03-14 12:17:22.000,2022-05-02 08:08:05.000000,2021-11-19 12:06:20,56.0,57.0,87.0,286.0,676.0,2021-10-26 10:04:08,0.8.2,,,5.0,5.0,5.0,26.0,,,,,,3.0,,,,,,,,,,,,,,,,
134,treon,True,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,17,ReviewNB/treon,treon,,https://github.com/ReviewNB/treon,MIT,2019-03-29 15:02:35.000,2022-04-04 07:10:01.000000,2022-04-04 07:10:01,20.0,3.0,9.0,280.0,58.0,,,,5532.0,,51.0,51.0,4.0,https://pypi.org/project/treon,5532.0,,,,3.0,,,,,,,,,,,,,,,,
135,ML Hub,True,Multi-user development platform for machine learning teams. Simple to..,https://github.com/ml-tooling/ml-hub,,notebook-environments,17,ml-tooling/ml-hub,,,https://github.com/ml-tooling/ml-hub,Apache-2.0,2019-06-26 15:05:50.000,2021-12-23 13:12:29.000000,2021-12-23 13:12:29,50.0,15.0,11.0,233.0,220.0,2020-02-03 15:59:07,1.0.0,1808.0,1276.0,8.0,,,7.0,,,,,,3.0,,,,,,mltooling/ml-hub,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,44000.0,,,,,,
136,gator,True,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,17,mamba-org/gator,,conda-forge/mamba_gator,https://github.com/mamba-org/gator,BSD-3-Clause,2018-08-02 05:15:23.000,2022-04-09 13:23:25.000000,2022-04-09 13:23:24,23.0,14.0,38.0,218.0,608.0,2021-09-03 07:26:55,npm@3.0.2,2.0,969.0,27.0,1.0,1.0,24.0,,,https://anaconda.org/conda-forge/mamba_gator,2021-09-03 12:29:39.360,14387.0,3.0,,@mamba-org/gator-lab,https://www.npmjs.com/package/@mamba-org/gator-lab,212.0,,,,,,,,,,,,
137,JupyterLab SideCar,True,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,17,jupyter-widgets/jupyterlab-sidecar,sidecar,,https://github.com/jupyter-widgets/jupyterlab-sidecar,BSD-3-Clause,2018-03-26 09:23:58.000,2022-04-16 04:30:33.000000,2021-07-04 21:12:58,36.0,20.0,10.0,201.0,69.0,2021-03-11 01:34:17,0.5.1,,4120.0,1.0,3.0,3.0,13.0,https://pypi.org/project/sidecar,3515.0,,,,2.0,,@jupyter-widgets/jupyterlab-sidecar,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,605.0,,,,,,,,,,,,
138,SciJava Kernel,True,Write SciJava scripts in Jupyter notebook!.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,17,scijava/scijava-jupyter-kernel,,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,Apache-2.0,2017-01-31 01:16:24.000,2022-02-03 17:25:47.000000,2022-02-03 17:25:03,42.0,,80.0,176.0,404.0,2017-06-02 21:19:27,0.5.0,84.0,1239.0,15.0,,,9.0,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2018-03-03 15:23:41.430,76807.0,3.0,,,,,,,,,,,,,,,,
139,JupyterLab Spellchecker,True,Spellchecker for JupyterLab notebook markdown cells..,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,17,ijmbarr/jupyterlab_spellchecker,,,https://github.com/jupyterlab-contrib/spellchecker,BSD-3-Clause,2018-04-02 07:47:30.000,2022-04-09 09:34:20.000000,2022-02-22 17:17:32,18.0,13.0,33.0,150.0,152.0,2021-10-08 10:06:16,0.7.2,,2210.0,7.0,1.0,1.0,6.0,,,,,,2.0,jupyterlab-contrib/spellchecker,@ijmbarr/jupyterlab_spellchecker,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,2210.0,,,,,,,,,,,,
140,igv.js widget,True,Extension for Jupyter Notebook which integrates igv.js.,https://github.com/g2nb/igv-jupyter,,widgets,17,igvteam/igv-jupyter,igv-jupyter,,https://github.com/g2nb/igv-jupyter,MIT,2016-07-21 18:44:38.000,2022-05-03 20:07:32.000000,2022-04-28 19:24:12,15.0,,41.0,148.0,137.0,2022-02-07 18:33:52,1.0.0,,252.0,9.0,10.0,10.0,5.0,https://pypi.org/project/igv-jupyter,252.0,,,,3.0,g2nb/igv-jupyter,,,,,,,,,,,,,,,
141,SystemdSpawner,True,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,17,jupyterhub/systemdspawner,jupyterhub-systemdspawner,,https://github.com/jupyterhub/systemdspawner,BSD-3-Clause,2016-09-06 07:20:44.000,2022-04-22 08:28:24.000000,2022-04-22 08:28:24,38.0,27.0,31.0,78.0,150.0,,,,1759.0,,20.0,20.0,17.0,https://pypi.org/project/jupyterhub-systemdspawner,1759.0,,,,3.0,,,,,,,,,,,,,,,,
142,sphinxcontrib.jupyter,True,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,17,QuantEcon/sphinxcontrib-jupyter,sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,BSD-3-Clause,2017-10-12 04:04:05.000,2022-02-09 08:46:28.000000,2020-06-18 03:28:01,23.0,88.0,93.0,73.0,269.0,2020-06-18 03:30:24,0.5.10,,682.0,17.0,25.0,25.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,682.0,,,,3.0,,,,,,,,,,,,,,,,
